i sys itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_qps target_qps time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
2 ebbrt_tuned 50 0xd00 135 43.5 46.8 66.9 88.2 94.5 105.0 399926.4 400000 20.0 1011.44 8555442 1351668667 22205339 2031132560 60980710100.0 132193380626.0 299688980852.0 282431169.0 0.0 0.0 0.0 0.0 494737.0 6038264
1 ebbrt_tuned 50 0xd00 95 42.5 45.8 66.1 87.6 93.8 104.6 399791.9 400000 20.0 1014.81 8557042 1352639701 22197313 2033537252 61105514869.0 133551478269.0 302562416504.0 288123139.0 0.0 0.0 0.0 0.0 493303.0 6038320
2 ebbrt_tuned 50 0xd00 95 42.9 46.3 66.3 87.6 93.8 104.4 399924.5 400000 20.0 1013.27 8557504 1352389640 22205345 2033539194 61035878040.0 132720291250.0 300790414946.0 286995879.0 0.0 0.0 0.0 0.0 493918.0 6038154
1 ebbrt_tuned 50 0xd00 55 42.4 45.6 65.8 87.5 93.5 104.4 399526.2 400000 20.0 1009.85 8552856 1352796940 22183581 2032628967 60815479694.0 130847926668.0 296773453817.0 280599489.0 0.0 0.0 0.0 0.0 492266.0 6035581
2 ebbrt_tuned 50 0xd00 55 42.6 45.8 66.2 87.6 93.8 104.4 400195.5 400000 20.0 1011.26 8568431 1353244990 22216941 2032128644 61012327202.0 132376648195.0 300052351925.0 283600782.0 0.0 0.0 0.0 0.0 493849.0 6038731
1 ebbrt_tuned 50 0xd00 135 42.3 45.8 65.7 86.6 92.1 102.8 599984.6 600000 20.0 1063.47 12705495 2021131539 33305298 3046466980 90655932622.0 175535759805.0 393579091548.0 415926586.0 0.0 0.0 0.0 0.0 540932.0 6206452
2 ebbrt_tuned 50 0xd00 135 42.2 45.7 65.4 86.5 91.9 102.8 600278.4 600000 20.0 1061.45 12710909 2019033578 33317808 3043625184 90900847410.0 175174123045.0 392832889445.0 421589457.0 0.0 0.0 0.0 0.0 545595.0 6207201
1 ebbrt_tuned 50 0xd00 95 43.9 47.6 67.4 87.6 93.5 104.0 599476.9 600000 20.0 1061.78 12695549 2017835059 33277752 3041828176 90483484613.0 173925026695.0 390072565074.0 414450411.0 0.0 0.0 0.0 0.0 539834.0 6206123
2 ebbrt_tuned 50 0xd00 95 42.2 45.6 65.5 86.2 91.5 101.9 599846.1 600000 20.0 1061.73 12702150 2017866176 33293616 3037516444 90724485366.0 174641862887.0 391635565401.0 421614804.0 0.0 0.0 0.0 0.0 542138.0 6206371
2 ebbrt_tuned 50 0xd00 55 42.6 46.2 66.0 86.8 92.4 102.8 600119.4 600000 20.0 1059.15 12701224 2019724250 33306224 3039847005 90606126116.0 174593553592.0 391541842476.0 424647494.0 0.0 0.0 0.0 0.0 538814.0 6206247
1 ebbrt_tuned 100 0xd00 135 46.7 52.3 92.5 134.2 141.1 154.5 200075.8 200000 20.0 953.68 4915062 713997872 11108400 1016113598 31919239689.0 83005962933.0 192440741212.0 152179461.0 0.0 0.0 0.0 0.0 593871.0 3043321
2 ebbrt_tuned 100 0xd00 135 46.4 52.2 91.8 133.7 140.8 154.2 200079.5 200000 20.0 954.24 4922187 714124274 11109803 1013198690 31908291458.0 83201044162.0 192869822631.0 153061243.0 0.0 0.0 0.0 0.0 595035.0 3043701
1 ebbrt_tuned 100 0xd00 95 45.7 51.8 92.1 133.7 140.8 154.2 200049.3 200000 20.0 954.67 4910364 714482130 11109295 1017782044 31879152473.0 83079805662.0 192570538426.0 155990394.0 0.0 0.0 0.0 0.0 592510.0 3043329
2 ebbrt_tuned 100 0xd00 95 46.9 52.8 92.9 134.2 141.1 154.2 199934.1 200000 20.0 953.21 4913897 713379063 11101883 1012953598 31861359736.0 82568004630.0 191471007196.0 150156286.0 0.0 0.0 0.0 0.0 596164.0 3043806
1 ebbrt_tuned 100 0xd00 55 46.5 52.5 92.5 133.7 140.8 154.3 200123.9 200000 20.0 952.98 4923907 715621082 11111331 1016914200 31842019166.0 82756334283.0 191858694392.0 146965033.0 0.0 0.0 0.0 0.0 588077.0 3042491
2 ebbrt_tuned 100 0xd00 55 45.9 51.5 91.3 133.2 140.5 153.8 200130.3 200000 20.0 953.56 4921643 715599568 11110161 1017629265 31854210417.0 82836906300.0 192049130809.0 150404251.0 0.0 0.0 0.0 0.0 591651.0 3043110
1 ebbrt_tuned 100 0xd00 135 47.1 53.3 93.0 132.8 140.3 154.6 400021.4 400000 20.0 1002.12 8566766 1353146503 22207531 2029858868 60897934705.0 127247489248.0 291150973315.0 278991540.0 0.0 0.0 0.0 0.0 722098.0 3120627
2 ebbrt_tuned 100 0xd00 135 47.5 53.7 92.3 132.7 140.3 154.7 400053.6 400000 20.0 1002.44 8566145 1352671473 22212061 2029822162 60812488058.0 126954047811.0 290430634050.0 276948971.0 0.0 0.0 0.0 0.0 719491.0 3120683
1 ebbrt_tuned 100 0xd00 95 47.6 53.7 93.0 132.9 140.5 154.4 399687.5 400000 20.0 1004.01 8556372 1351516186 22193813 2034936453 60569506177.0 127697266729.0 292040377128.0 270783528.0 0.0 0.0 0.0 0.0 709080.0 3120544
2 ebbrt_tuned 100 0xd00 95 47.0 53.2 92.6 132.4 140.1 154.2 399900.2 400000 20.0 1004.11 8559058 1352229103 22205447 2036591800 60770561221.0 127374584572.0 291429608940.0 278009046.0 0.0 0.0 0.0 0.0 717709.0 3120647
1 ebbrt_tuned 100 0xd00 55 47.0 53.0 92.2 132.3 139.8 154.2 399810.6 400000 20.0 1003.87 8565854 1353031395 22200475 2033180459 60824493694.0 127869216658.0 292461328861.0 278898462.0 0.0 0.0 0.0 0.0 715411.0 3120620
2 ebbrt_tuned 100 0xd00 55 48.1 54.2 93.2 133.5 140.7 154.8 400019.3 400000 20.0 1004.57 8561894 1351832630 22210398 2030410408 60785060959.0 127387486085.0 291498259393.0 271016413.0 0.0 0.0 0.0 0.0 718375.0 3120580
1 ebbrt_tuned 100 0xd00 135 48.1 54.1 93.1 131.9 139.9 155.3 599693.9 600000 20.0 1051.3 12809565 2025524500 33287108 3040891155 90733014938.0 169481656335.0 384477412925.0 399712949.0 0.0 0.0 0.0 0.0 796529.0 3124708
2 ebbrt_tuned 100 0xd00 135 46.5 53.0 91.4 129.9 138.7 154.2 599576.7 600000 20.0 1055.07 12807871 2024450662 33285206 3044236915 90788214051.0 169970487764.0 385121224815.0 409047387.0 0.0 0.0 0.0 0.0 808045.0 3124712
1 ebbrt_tuned 100 0xd00 95 47.1 53.1 91.7 130.5 139.0 154.3 599768.8 600000 20.0 1054.69 12810452 2025634686 33293565 3045030438 90917386030.0 169712312326.0 384627264219.0 406325024.0 0.0 0.0 0.0 0.0 808023.0 3124686
2 ebbrt_tuned 100 0xd00 95 46.7 52.9 91.8 130.4 139.1 154.5 600169.7 600000 20.0 1052.23 12818422 2027276733 33317253 3048999666 90778457920.0 168990744109.0 383047332735.0 405437363.0 0.0 0.0 0.0 0.0 805105.0 3124651
1 ebbrt_tuned 100 0xd00 55 48.6 54.6 93.6 132.8 140.1 155.4 600350.5 600000 20.0 1056.47 12826125 2029366903 33330598 3048863201 91081718370.0 171094884714.0 387453057685.0 414558759.0 0.0 0.0 0.0 0.0 807574.0 3124697
2 ebbrt_tuned 100 0xd00 55 47.1 53.2 92.4 130.8 138.9 153.7 599702.0 600000 20.0 1050.19 12809617 2025479241 33286114 3039880529 90872601025.0 169178417265.0 382851703781.0 413926329.0 0.0 0.0 0.0 0.0 820549.0 3124668
1 ebbrt_tuned 200 0xd00 135 52.8 63.0 143.0 221.1 233.8 249.6 199844.1 200000 20.0 946.42 4716058 701848492 11098235 1016464601 31145424890.0 74848745895.0 173441083174.0 145265550.0 0.0 0.0 0.0 0.0 878291.0 1561019
2 ebbrt_tuned 200 0xd00 135 53.5 63.5 144.0 222.0 235.0 250.0 200133.4 200000 20.0 947.06 4716796 701884943 11111691 1016549590 31215172567.0 74935996428.0 173687743631.0 145672437.0 0.0 0.0 0.0 0.0 879645.0 1561022
1 ebbrt_tuned 200 0xd00 95 52.9 63.2 144.4 221.9 234.5 249.7 199984.0 200000 20.0 947.89 4719771 701830862 11105470 1016532926 31191096477.0 74874979182.0 173507741704.0 146715662.0 0.0 0.0 0.0 0.0 870332.0 1561036
2 ebbrt_tuned 200 0xd00 95 53.4 63.3 144.4 222.0 234.8 249.6 199979.1 200000 20.0 946.99 4720742 702217280 11104918 1017835720 31161978023.0 75196165558.0 174318815154.0 145795907.0 0.0 0.0 0.0 0.0 880967.0 1561005
1 ebbrt_tuned 200 0xd00 55 52.9 63.0 143.6 221.1 233.7 249.6 199892.2 200000 20.0 946.17 4717187 701370925 11097344 1013027463 31110387912.0 74170301386.0 171907603919.0 141384441.0 0.0 0.0 0.0 0.0 871810.0 1561039
2 ebbrt_tuned 200 0xd00 55 53.2 63.7 144.4 221.7 234.2 249.6 199954.5 200000 20.0 945.85 4716877 701431094 11101996 1011533212 31165098311.0 74790373054.0 173247359694.0 145192490.0 0.0 0.0 0.0 0.0 875882.0 1561042
1 ebbrt_tuned 200 0xd00 135 54.2 64.9 143.5 219.4 231.0 249.7 400124.2 400000 20.0 991.85 8647366 1358215321 22214414 2029352154 60533360802.0 117907516475.0 269758362529.0 266683004.0 0.0 0.0 0.0 0.0 987052.0 1562466
2 ebbrt_tuned 200 0xd00 135 55.5 66.1 144.9 220.2 232.1 250.0 399991.6 400000 20.0 990.39 8647187 1357278274 22208598 2031628217 61119420987.0 117218351540.0 268012244602.0 271162807.0 0.0 0.0 0.0 0.0 861895.0 1562453
1 ebbrt_tuned 200 0xd00 95 54.4 65.0 143.3 219.0 230.0 248.8 399790.5 400000 20.0 992.39 8636618 1354457369 22193066 2023746360 60611850781.0 117633063970.0 267789875618.0 275403015.0 0.0 0.0 0.0 0.0 1014058.0 1562463
2 ebbrt_tuned 200 0xd00 95 55.0 65.4 143.8 219.6 231.1 249.8 400091.8 400000 20.0 992.03 8650081 1357809357 22213190 2029932709 60956039271.0 118368297369.0 270291604031.0 282945671.0 0.0 0.0 0.0 0.0 919335.0 1562450
1 ebbrt_tuned 200 0xd00 55 55.0 65.9 145.0 220.9 233.7 250.6 399875.1 400000 20.0 994.33 8642586 1356873906 22200427 2028875957 60417827374.0 120181613068.0 275593029622.0 275443123.0 0.0 0.0 0.0 0.0 1024871.0 1562488
2 ebbrt_tuned 200 0xd00 55 56.0 66.9 144.9 221.0 233.9 250.9 399994.9 400000 20.0 990.16 8648707 1358210870 22206887 2031780938 60776596672.0 117859607129.0 269581014247.0 272512701.0 0.0 0.0 0.0 0.0 906968.0 1562463
1 ebbrt_tuned 200 0xd00 135 69.5 83.9 159.3 232.7 249.1 274.8 599686.7 600000 20.0 1036.73 13141308 2046844605 33287937 3043947465 91371497983.0 158944840706.0 365427260551.0 410769949.0 0.0 0.0 0.0 0.0 479514.0 1562473
2 ebbrt_tuned 200 0xd00 135 59.1 72.7 148.6 222.3 237.0 263.0 600082.5 600000 20.0 1041.02 13101692 2044052211 33309358 3043165721 91732630505.0 164540205513.0 377981659454.0 422506188.0 0.0 0.0 0.0 0.0 798030.0 1562472
1 ebbrt_tuned 200 0xd00 95 67.3 81.1 157.1 232.0 248.0 273.9 599722.8 600000 20.0 1032.63 13128295 2046094257 33291226 3045838886 91219342944.0 159245904848.0 366411177713.0 410120003.0 0.0 0.0 0.0 0.0 516075.0 1562481
2 ebbrt_tuned 200 0xd00 95 60.3 72.9 149.8 222.8 237.5 260.7 600079.9 600000 20.0 1039.4 13096286 2045508249 33306648 3048898155 91046442401.0 160426456168.0 364846224149.0 411030004.0 0.0 0.0 0.0 0.0 891215.0 1562453
1 ebbrt_tuned 200 0xd00 55 62.2 75.9 151.3 225.2 241.3 267.6 600189.3 600000 20.0 1038.36 13117938 2046129636 33318446 3046245434 91633177835.0 162953311777.0 373684940719.0 407556082.0 0.0 0.0 0.0 0.0 672512.0 1562469
2 ebbrt_tuned 200 0xd00 55 58.8 71.1 146.7 220.2 233.5 255.4 599787.9 600000 20.0 1038.46 13088085 2044115803 33294081 3046232189 91176210655.0 163752220240.0 374506585017.0 400630055.0 0.0 0.0 0.0 0.0 883695.0 1562456
1 ebbrt_tuned 300 0xd00 135 59.7 75.7 197.2 313.5 328.6 357.1 199991.9 200000 20.0 940.6 4628557 697694805 11106218 1019819934 31938747655.0 72316918043.0 167357787249.0 141655705.0 0.0 0.0 0.0 0.0 925417.0 1041618
2 ebbrt_tuned 300 0xd00 135 58.8 75.1 195.3 312.7 327.7 355.7 199960.6 200000 20.0 941.36 4624302 696438231 11102388 1015257518 31905719645.0 73167863942.0 169650077517.0 142211612.0 0.0 0.0 0.0 0.0 964046.0 1041606
1 ebbrt_tuned 300 0xd00 95 58.2 74.3 195.8 313.2 327.9 355.8 200119.1 200000 20.0 941.0 4626955 696420667 11111058 1014828049 31934034463.0 73116818219.0 169898624830.0 143810770.0 0.0 0.0 0.0 0.0 952311.0 1041610
2 ebbrt_tuned 300 0xd00 95 59.4 75.6 196.0 313.5 328.7 357.6 199821.8 200000 20.0 941.78 4622622 695217085 11096108 1015418803 31911405998.0 73083108498.0 169553459029.0 146740226.0 0.0 0.0 0.0 0.0 928644.0 1041614
1 ebbrt_tuned 300 0xd00 55 58.8 74.9 197.1 312.3 327.6 355.9 199854.8 200000 20.0 940.93 4625248 696616361 11098777 1017875837 31922946672.0 71924786794.0 166558182574.0 142779757.0 0.0 0.0 0.0 0.0 944195.0 1041612
2 ebbrt_tuned 300 0xd00 55 59.9 76.2 196.4 313.3 328.3 356.7 200023.7 200000 20.0 941.61 4626645 696623176 11108820 1017574769 31913527187.0 72830585402.0 168889419523.0 144045934.0 0.0 0.0 0.0 0.0 943538.0 1041599
1 ebbrt_tuned 300 0xd00 135 72.9 90.4 208.1 320.4 335.8 366.4 400246.8 400000 20.0 981.89 8743617 1363932430 22219315 2029274607 62170815496.0 108902038783.0 250736888661.0 268885954.0 0.0 0.0 0.0 0.0 541403.0 1041656
2 ebbrt_tuned 300 0xd00 135 78.5 98.2 214.1 323.5 342.4 372.2 399853.8 400000 20.0 981.27 8751019 1362885734 22198665 2028364076 62176829158.0 109039764865.0 251183905536.0 279349941.0 0.0 0.0 0.0 0.0 443015.0 1041655
1 ebbrt_tuned 300 0xd00 95 66.4 83.8 200.9 313.2 329.6 361.0 400262.3 400000 20.0 987.65 8734304 1362733367 22221437 2030726393 62334844252.0 115145804938.0 263132617689.0 286920737.0 0.0 0.0 0.0 0.0 778137.0 1041649
2 ebbrt_tuned 300 0xd00 95 68.7 86.3 204.1 316.1 331.4 362.2 399923.3 400000 20.0 981.59 8735668 1363114450 22205059 2034140946 62197580818.0 108350660092.0 248935714350.0 274906554.0 0.0 0.0 0.0 0.0 553290.0 1041649
1 ebbrt_tuned 300 0xd00 55 62.9 79.2 197.8 311.3 327.8 357.5 400438.9 400000 20.0 983.13 8738483 1363351260 22233922 2034155162 62201285374.0 112541719328.0 258776216171.0 270575598.0 0.0 0.0 0.0 0.0 759255.0 1041657
2 ebbrt_tuned 300 0xd00 55 74.8 92.7 209.3 320.1 336.4 366.6 400126.6 400000 20.0 976.33 8747778 1365234404 22213474 2029245636 62233430283.0 106172737051.0 244756341505.0 269045603.0 0.0 0.0 0.0 0.0 397997.0 1041653
1 ebbrt_tuned 300 0xd00 135 86.7 107.6 219.7 326.6 348.7 383.5 599935.4 600000 20.0 1025.33 13379260 2061664201 33303262 3046372099 93437804055.0 149263584463.0 340953686923.0 417999371.0 0.0 0.0 0.0 0.0 310257.0 1041651
2 ebbrt_tuned 300 0xd00 135 83.5 103.4 217.4 324.0 344.8 377.3 599802.2 600000 20.0 1028.76 13360117 2060388043 33298914 3046733696 93467959922.0 152196622886.0 347715915101.0 423602593.0 0.0 0.0 0.0 0.0 403547.0 1041660
1 ebbrt_tuned 300 0xd00 95 86.7 106.5 217.2 322.6 342.7 375.4 599630.0 600000 20.0 1026.13 13365644 2060444411 33283946 3045032976 93490974474.0 150519800483.0 343903857155.0 417626323.0 0.0 0.0 0.0 0.0 345452.0 1041647
2 ebbrt_tuned 300 0xd00 95 82.7 101.6 213.0 322.6 342.8 367.8 599569.3 600000 20.0 1028.66 13331915 2056719100 33279933 3039234638 93364147768.0 152156029385.0 347015216492.0 426766467.0 0.0 0.0 0.0 0.0 436167.0 1041658
1 ebbrt_tuned 300 0xd00 55 90.1 108.2 220.6 326.7 348.0 380.6 599760.0 600000 20.0 1030.48 13355619 2059574659 33291766 3043441999 93536994110.0 152642769280.0 348358518764.0 418875021.0 0.0 0.0 0.0 0.0 401313.0 1041650
2 ebbrt_tuned 300 0xd00 55 87.6 106.6 218.1 323.6 342.6 370.1 600145.9 600000 20.0 1027.38 13362628 2059218960 33306418 3033785011 93418819685.0 150148150590.0 342868668979.0 413811519.0 0.0 0.0 0.0 0.0 349100.0 1041642
1 ebbrt_tuned 400 0xd00 135 63.4 84.0 247.5 403.9 425.8 443.6 199789.9 200000 20.0 938.42 4573982 693583790 11098726 1022661388 31773817874.0 69013918443.0 159931906715.0 142318595.0 0.0 0.0 0.0 0.0 1122705.0 781239
2 ebbrt_tuned 400 0xd00 135 63.8 84.5 245.3 403.1 425.5 443.9 199798.4 200000 20.0 941.28 4575287 693168680 11093192 1013233204 31774728826.0 72489592884.0 168278789346.0 144558884.0 0.0 0.0 0.0 0.0 1194137.0 781234
1 ebbrt_tuned 400 0xd00 95 63.4 83.1 246.3 402.6 424.9 443.2 200139.9 200000 20.0 942.03 4577362 693638020 11112225 1015031162 31798801475.0 72799297054.0 169369472966.0 144000725.0 0.0 0.0 0.0 0.0 1222754.0 781241
2 ebbrt_tuned 400 0xd00 95 64.2 85.4 249.5 405.1 426.9 444.4 199975.3 200000 20.0 937.39 4575707 693200624 11103904 1015277749 31755474490.0 66434607164.0 153116566197.0 144244739.0 0.0 0.0 0.0 0.0 1003481.0 781245
1 ebbrt_tuned 400 0xd00 55 63.6 83.8 246.6 402.7 425.1 443.5 199905.1 200000 20.0 942.42 4578889 694995418 11100731 1018447690 31790569793.0 71802901764.0 166875037009.0 143787859.0 0.0 0.0 0.0 0.0 1167136.0 781245
2 ebbrt_tuned 400 0xd00 55 64.6 85.2 247.8 405.1 426.9 444.3 200063.4 200000 20.0 935.44 4575773 693656860 11106971 1014355485 31725509138.0 63890783787.0 146483091871.0 143389429.0 0.0 0.0 0.0 0.0 917930.0 781242
1 ebbrt_tuned 400 0xd00 135 67.8 88.9 247.3 397.4 421.1 444.2 400146.4 400000 20.0 990.03 8800139 1366406002 22215703 2034782165 62399569943.0 118901620533.0 273570267181.0 272504729.0 0.0 0.0 0.0 0.0 1303183.0 781240
2 ebbrt_tuned 400 0xd00 135 69.9 92.6 248.5 399.1 422.9 444.6 400024.6 400000 20.0 987.5 8797412 1368047057 22212899 2037256965 62522653732.0 119088906634.0 274270935978.0 282556489.0 0.0 0.0 0.0 0.0 1411962.0 781243
1 ebbrt_tuned 400 0xd00 95 71.8 93.1 252.1 399.5 423.7 447.9 399769.5 400000 20.0 984.01 8801492 1365664500 22192249 2025526334 62401451265.0 111035479992.0 254712618895.0 288472603.0 0.0 0.0 0.0 0.0 952133.0 781240
2 ebbrt_tuned 400 0xd00 95 73.7 95.5 252.3 400.5 424.7 448.4 400031.1 400000 20.0 987.08 8804291 1366814844 22205661 2025458752 62428336735.0 115471662706.0 265649205992.0 286063494.0 0.0 0.0 0.0 0.0 1009107.0 781237
1 ebbrt_tuned 400 0xd00 55 65.9 87.2 245.9 396.9 420.2 442.7 399884.5 400000 20.0 990.92 8788332 1364853154 22199488 2027344935 62510551176.0 116816198554.0 266992406329.0 285830953.0 0.0 0.0 0.0 0.0 1374828.0 781246
2 ebbrt_tuned 400 0xd00 55 71.8 93.5 252.0 400.1 423.9 445.2 399880.1 400000 20.0 987.43 8795588 1365682483 22197581 2024202754 62340018983.0 115169582912.0 263368355673.0 282706707.0 0.0 0.0 0.0 0.0 1091472.0 781242
1 ebbrt_tuned 400 0xd00 135 84.3 108.8 263.5 403.5 430.9 474.5 600515.2 600000 20.0 1033.28 13522390 2071179538 33330913 3045751679 93733095456.0 158225706863.0 361790990310.0 416015191.0 0.0 0.0 0.0 0.0 817216.0 781240
2 ebbrt_tuned 400 0xd00 135 95.7 119.1 270.5 409.8 436.3 479.9 599765.0 600000 20.0 1028.28 13528475 2069811587 33291025 3037480162 93620537710.0 150831453425.0 343501349944.0 416940005.0 0.0 0.0 0.0 0.0 621246.0 781242
1 ebbrt_tuned 400 0xd00 95 77.8 99.4 253.7 401.3 427.6 467.1 599918.3 600000 20.0 1034.1 13450057 2065436542 33301371 3042635866 93638224465.0 161713177537.0 370003729323.0 416236808.0 0.0 0.0 0.0 0.0 1224244.0 781242
2 ebbrt_tuned 400 0xd00 95 77.7 101.6 255.0 398.9 424.7 463.5 599873.3 600000 20.0 1029.13 13483808 2066613019 33295908 3038416078 93440679125.0 149236643457.0 337880142890.0 398674669.0 0.0 0.0 0.0 0.0 911252.0 781242
1 ebbrt_tuned 400 0xd00 55 77.6 101.3 253.6 398.1 423.1 455.0 600015.6 600000 20.0 1035.44 13482747 2067362712 33301900 3041291124 93702725451.0 157946353094.0 359911908688.0 414558064.0 0.0 0.0 0.0 0.0 1137653.0 781244
2 ebbrt_tuned 400 0xd00 55 106.2 129.5 281.3 419.2 441.2 482.0 599970.4 600000 20.0 1025.02 13552348 2069812581 33302296 3036534977 93699295587.0 146533241359.0 333079219425.0 417365904.0 0.0 0.0 0.0 0.0 474464.0 781236
2 ebbrt_tuned 50 0xf00 135 42.5 45.0 63.9 88.2 94.7 105.2 199995.0 200000 20.0 1024.64 5161668 729943722 11103396 1014150354 32766422237.0 92553832190.0 197479885525.0 163017256.0 0.0 0.0 0.0 0.0 470140.0 5225247
1 ebbrt_tuned 50 0xf00 95 41.5 43.8 62.5 87.0 93.3 103.9 199797.0 200000 20.0 1026.73 5158041 727747135 11093600 1013846018 32791908637.0 92982892598.0 198333387947.0 163946142.0 0.0 0.0 0.0 0.0 471022.0 5226379
2 ebbrt_tuned 50 0xf00 95 42.3 45.1 63.6 87.8 94.3 104.9 199996.3 200000 20.0 1027.55 5161566 729004085 11102972 1013786347 32844819544.0 93770054074.0 199818529364.0 164127312.0 0.0 0.0 0.0 0.0 472243.0 5233743
1 ebbrt_tuned 50 0xf00 55 41.9 44.2 62.9 87.2 93.7 104.5 199935.4 200000 20.0 1027.97 5153323 727717741 11101303 1015416319 32683280421.0 92093424473.0 196690332598.0 156400752.0 0.0 0.0 0.0 0.0 470917.0 5221806
2 ebbrt_tuned 50 0xf00 55 41.5 43.7 62.5 86.9 93.2 104.1 199826.0 200000 20.0 1026.74 5148798 728423653 11096816 1016827347 32751551308.0 92696728276.0 197728682847.0 162766182.0 0.0 0.0 0.0 0.0 470170.0 5219607
1 ebbrt_tuned 50 0xf00 135 42.3 45.6 65.9 87.7 93.9 104.9 400129.1 400000 20.0 1085.98 8556638 1353037066 22216123 2036229635 60807895675.0 136798179516.0 280355616798.0 281605908.0 0.0 0.0 0.0 0.0 498438.0 6035703
2 ebbrt_tuned 50 0xf00 135 41.7 44.7 65.1 87.1 93.3 104.5 400084.5 400000 20.0 1090.14 8558013 1352207681 22212390 2030925615 60857364956.0 138407146516.0 283179925522.0 284176666.0 0.0 0.0 0.0 0.0 498084.0 6037176
1 ebbrt_tuned 50 0xf00 95 41.5 44.5 65.0 87.2 93.4 104.7 399915.5 400000 20.0 1087.31 8562404 1352633819 22200458 2028079136 60878529061.0 137788972525.0 281965148669.0 292010374.0 0.0 0.0 0.0 0.0 497768.0 6035634
2 ebbrt_tuned 50 0xf00 95 42.1 45.4 66.0 87.7 94.0 105.1 399948.5 400000 20.0 1086.07 8561929 1352710564 22208815 2035087929 60845891336.0 137822327072.0 282092584036.0 284096737.0 0.0 0.0 0.0 0.0 497160.0 6035961
1 ebbrt_tuned 50 0xf00 55 42.4 45.7 66.1 87.8 94.0 104.7 400157.4 400000 20.0 1086.18 8562606 1352830917 22214764 2029437846 60826790053.0 137304054343.0 281311749263.0 283318808.0 0.0 0.0 0.0 0.0 498103.0 6035408
2 ebbrt_tuned 50 0xf00 55 43.1 46.5 66.9 88.5 94.8 105.3 399898.3 400000 20.0 1088.72 8560696 1351333997 22201197 2030222629 60727987651.0 137588727454.0 281728000560.0 280481733.0 0.0 0.0 0.0 0.0 496366.0 6034978
1 ebbrt_tuned 50 0xf00 135 41.9 45.3 65.3 86.0 91.1 102.1 599982.6 600000 20.0 1145.44 12702336 2020970227 33307904 3048724344 90522154823.0 182204281427.0 361053064401.0 406904418.0 0.0 0.0 0.0 0.0 556203.0 6205251
2 ebbrt_tuned 50 0xf00 135 41.5 44.9 65.2 86.0 91.3 102.5 600200.2 600000 20.0 1143.11 12705712 2020007679 33317670 3044604540 90721699121.0 181017814277.0 358940003877.0 420922996.0 0.0 0.0 0.0 0.0 561628.0 6205303
1 ebbrt_tuned 50 0xf00 95 42.2 45.6 65.7 86.5 92.0 103.1 599941.2 600000 20.0 1146.05 12700884 2020862314 33306431 3048864806 90827516402.0 182266747232.0 361304898081.0 412558403.0 0.0 0.0 0.0 0.0 563054.0 6205729
2 ebbrt_tuned 50 0xf00 95 42.2 45.8 65.5 86.2 91.5 102.6 600151.0 600000 20.0 1146.43 12702976 2020312361 33317206 3048960928 90615055140.0 181994729120.0 360621842144.0 410513816.0 0.0 0.0 0.0 0.0 559217.0 6205282
1 ebbrt_tuned 50 0xf00 55 41.7 45.2 64.9 86.1 91.4 102.4 599905.3 600000 20.0 1147.59 12699048 2019782310 33302596 3047489763 90741746835.0 182946482525.0 362401326717.0 416981014.0 0.0 0.0 0.0 0.0 560099.0 6205883
2 ebbrt_tuned 50 0xf00 55 41.7 45.1 65.1 86.1 91.5 102.9 600095.0 600000 20.0 1143.98 12700927 2020493476 33309280 3042117126 90685977248.0 181587742984.0 360027322308.0 417708155.0 0.0 0.0 0.0 0.0 560212.0 6205533
1 ebbrt_tuned 100 0xf00 135 45.6 51.5 91.3 133.3 140.9 154.3 199843.5 200000 20.0 1016.82 4917453 713739018 11096965 1016831832 31814585711.0 85291260208.0 184476172106.0 150882593.0 0.0 0.0 0.0 0.0 596663.0 3043262
2 ebbrt_tuned 100 0xf00 135 45.0 51.2 91.4 132.9 140.4 154.0 200014.0 200000 20.0 1016.45 4918980 715347186 11110225 1021677049 31854056678.0 85005595428.0 184016605742.0 147256230.0 0.0 0.0 0.0 0.0 598093.0 3043872
1 ebbrt_tuned 100 0xf00 95 45.4 51.4 91.4 133.2 140.6 153.9 200000.0 200000 20.0 1014.17 4923983 714235008 11105352 1015421569 31740273287.0 83661240681.0 181192608768.0 146837579.0 0.0 0.0 0.0 0.0 593264.0 3042603
2 ebbrt_tuned 100 0xf00 95 45.4 51.4 91.5 132.8 140.2 153.6 199892.5 200000 20.0 1013.69 4922119 712841093 11099199 1012375201 31797900365.0 84400121387.0 182747975222.0 146757332.0 0.0 0.0 0.0 0.0 597351.0 3042798
1 ebbrt_tuned 100 0xf00 55 45.6 51.7 91.9 133.0 140.3 153.9 200061.0 200000 20.0 1013.26 4922322 715023089 11109313 1019979552 31818128791.0 84657171631.0 183224984796.0 148347494.0 0.0 0.0 0.0 0.0 595813.0 3043238
2 ebbrt_tuned 100 0xf00 55 46.9 52.7 92.9 134.7 141.7 154.6 199931.0 200000 20.0 1015.5 4920873 714021076 11101562 1017129736 31832030835.0 85019686740.0 183969538133.0 150141635.0 0.0 0.0 0.0 0.0 596068.0 3043335
