 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
19 0.0 0.0 66.0 124.0 148.0 645.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 217.0 1145.0 0.0 0.0 0.0 3.0 3.0 4.0 0.0 0.0 0.0 0.0 7149337111120.3 7150738497387.22 0.0 0.0 0.0 0.0 26047062125.6 26049896864.32 0.0 0.0 0.0 0.0 12711958434792.0 12715032755038.34 0.0 0.0 0.0 0.0 15428457793869.5 15433784265384.45 2402007006.89 40 0x1100 40000 0_10 1411633277.6410835 281435427.2557534
20 0.0 0.0 66.0 126.0 171.0 699.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 97.0 242.0 1142.9900000000052 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 7309074771254.4 7310343667580.54 0.0 0.0 0.0 0.0 27199243450.8 27202218035.72 0.0 0.0 0.0 0.0 12700273996100.9 12703163659741.18 0.0 0.0 0.0 0.0 15453419990663.8 15458562918142.45 3450463485.22 50 0x1100 40000 0_7 1536065685.1332595 440326309.18236643
21 66.0 112.0 183.0 308.0 476.59999999999854 1313.0599999999977 1.0 1.0 2.0 3.0 4.0 6.0 0.0 0.0 96.0 282.0 622.0 2184.0 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 1938807138821.5 1939419426190.8 1939859249564.38 0.0 0.0 0.0 7406141684.0 7407645028.2 7408660436.3 0.0 0.0 0.0 3448639284774.5 3450301852521.0 3451383244470.5 0.0 0.0 0.0 3842061113594.0 3844625339791.0 3846314671607.54 130931980.33999999 400 0x1d00 40000 0_3 702428908.5323616 37496102.55992416
22 0.0 66.0 66.0 133.0 209.0 816.6600000000035 0.0 1.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 105.0 304.0 1305.6600000000035 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 1515739515985.6 1516753501336.8 0.0 0.0 0.0 0.0 5606482127.0 5608952907.38 0.0 0.0 0.0 0.0 2630941867595.4 2633739742886.6 0.0 0.0 0.0 0.0 2865760244492.4 2869975374352.48 3765002093.8 100 0x1d00 40000 1_1 215259421.84486812 591725573.7945192
23 0.0 0.0 66.0 121.0 140.0 595.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 189.0 1069.6199999999953 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 519173149637.0 520883291252.02 0.0 0.0 0.0 0.0 1716917589.0 1720197434.82 0.0 0.0 0.0 0.0 892154554655.8 895929409806.18 0.0 0.0 0.0 0.0 972897005765.4 976739279582.8 2532702049.5 10 0x1d00 40000 0_8 64065118.54314279 260907979.17541766
24 0.0 66.0 122.0 192.0 318.0 983.0 0.0 1.0 1.0 2.0 3.0 4.0 0.0 0.0 90.0 173.0 424.0 1657.8399999999965 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 5779633149666.6 5780323468157.58 0.0 0.0 0.0 0.0 20699876301.8 20701398389.48 0.0 0.0 0.0 0.0 10124595646273.4 10126520266485.18 0.0 0.0 0.0 0.0 11746743770110.2 11749858665170.7 1572687150.24 200 0x1900 40000 1_14 1018081925.0222183 344679702.3640265
25 0.0 66.0 123.0 193.0 317.0 991.3399999999965 0.0 1.0 1.0 2.0 3.0 4.0 0.0 0.0 90.0 168.0 422.0 1647.5099999999948 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 7153217696092.2 7153921145322.76 0.0 0.0 0.0 0.0 25468853857.1 25470381867.93 0.0 0.0 0.0 0.0 12493084615844.0 12494976989141.95 0.0 0.0 0.0 0.0 14981835363178.6 14985295869606.83 3344548172.48 200 0x1300 40000 0_8 2368442392.459179 731103530.030782
26 0.0 0.0 66.0 121.0 140.0 613.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 189.0 1090.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 589524261562.2 591201587205.56 0.0 0.0 0.0 0.0 1828905494.6 1832213541.84 0.0 0.0 0.0 0.0 925004421376.4 928411190649.58 0.0 0.0 0.0 0.0 1007572020417.0 1011097353780.76 2618513857.12 10 0x1d00 40000 1_3 73143186.81775671 300849705.4037182
27 0.0 0.0 66.0 114.0 134.0 523.3899999999849 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 132.0 933.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 6846429586717.14 0.0 0.0 0.0 0.0 0.0 23923229379.78 0.0 0.0 0.0 0.0 0.0 11769638339781.79 0.0 0.0 0.0 0.0 0.0 13874567697338.46 3544099064.82 2 0x1500 40000 0_14 887335612.6778423 286440279.11687785
28 0.0 66.0 124.0 192.0 317.0 992.5099999999948 0.0 1.0 1.0 2.0 2.0 4.0 0.0 0.0 90.0 176.0 427.0 1631.5099999999948 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 3791978597348.1 3792621406915.76 0.0 0.0 0.0 0.0 13430838435.0 13432254821.58 0.0 0.0 0.0 0.0 6614484979218.4 6616308980607.22 0.0 0.0 0.0 0.0 7466940278368.9 7469814532191.23 3873199526.39 200 0x1b00 40000 1_14 693114741.2540195 873231560.7247556
29 0.0 66.0 182.0 308.0 480.0 1297.1299999999974 0.0 1.0 2.0 3.0 4.0 6.0 0.0 0.0 96.0 285.0 644.0 2119.0 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 7268522933484.75 7269203812967.2 7269623421110.47 0.0 0.0 0.0 26872492448.5 26874111975.3 26875071475.25 0.0 0.0 0.0 12488333967541.0 12490065527761.8 12491114416034.47 0.0 0.0 0.0 15041064151790.5 15044244271858.8 15046169777452.78 451561746.33 400 0x1300 40000 0_5 4336736077.989661 150282835.10271212
30 0.0 66.0 66.0 133.0 209.0 799.9700000000012 0.0 1.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 103.0 295.0 1317.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 7190483571530.3 7191553683449.45 0.0 0.0 0.0 0.0 26837132320.3 26839677757.55 0.0 0.0 0.0 0.0 12312496812432.9 12315301562763.77 0.0 0.0 0.0 0.0 14773570690984.1 14778684598542.07 3525934434.0 100 0x1300 40000 0_13 1691597938.5872936 535125032.7300979
31 0.0 0.0 66.0 113.0 133.0 516.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 135.0 938.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 275047530444.76 0.0 0.0 0.0 0.0 0.0 950046738.6 0.0 0.0 0.0 0.0 0.0 492706565367.32 0.0 0.0 0.0 0.0 0.0 543430240647.76 317135213.9600001 4 0x1d00 40000 0_0 35283632.477572575 23896223.32814036
32 0.0 0.0 66.0 123.0 144.0 622.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 207.0 1075.6399999999849 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 2936257377086.0 2937643116671.36 0.0 0.0 0.0 0.0 10643948553.0 10646553678.44 0.0 0.0 0.0 0.0 5250585150079.0 5253628108775.28 0.0 0.0 0.0 0.0 5887184409086.0 5890590733793.72 1096453855.04 30 0x1b00 40000 0_4 322410750.0092832 125991356.82484733
33 0.0 66.0 136.0 261.0 421.0 1229.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 0.0 96.0 237.0 571.0 1957.6399999999921 0.0 0.0 3.0 3.0 6.0 12.0 0.0 0.0 0.0 7556291994844.0 7557198780893.8 7557748571946.68 0.0 0.0 0.0 26999505197.0 27001709279.0 27003014459.56 0.0 0.0 0.0 13275439881965.0 13277812788168.8 13279246734624.8 0.0 0.0 0.0 16488681489156.0 16493641148088.2 16496638084717.8 4183917827.52 300 0xf00 40000 0_2 3474242113.507046 1107586553.8124907
34 0.0 0.0 66.0 113.0 134.0 516.2099999999919 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 90.0 135.0 939.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 7402549172966.83 0.0 0.0 0.0 0.0 0.0 27560946395.89 0.0 0.0 0.0 0.0 0.0 12885217960828.58 0.0 0.0 0.0 0.0 0.0 15795028815488.86 1136946105.23 2 0xf00 40000 0_7 1006654604.7664326 93629349.36432667
35 0.0 0.0 66.0 126.0 166.0 695.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 97.0 244.0 1149.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 6814553259120.0 6815865850287.8 0.0 0.0 0.0 0.0 25535926634.0 25538678821.8 0.0 0.0 0.0 0.0 11784158895713.0 11787053383837.4 0.0 0.0 0.0 0.0 13973049256416.0 13977447670471.8 2583682131.2 50 0x1500 40000 0_1 1507201848.4126291 347835929.6222677
36 0.0 66.0 134.0 258.0 409.0 1200.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 0.0 96.0 218.0 540.0 1919.8999999999942 0.0 0.0 3.0 3.0 6.0 12.0 0.0 0.0 0.0 3837768408835.25 3838719788546.5 3839277517582.25 0.0 0.0 0.0 14668988474.0 14671203532.5 14672581320.55 0.0 0.0 0.0 6755212441922.0 6757768147149.5 6759306352761.25 0.0 0.0 0.0 7682262801903.75 7686297069834.0 7688720202781.95 1458075694.55 300 0x1b00 40000 1_11 922803232.3240775 385619065.17156357
37 0.0 0.0 66.0 114.0 134.0 505.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 90.0 136.0 922.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 7846028386427.15 0.0 0.0 0.0 0.0 0.0 27326833534.93 0.0 0.0 0.0 0.0 0.0 13484939497976.24 0.0 0.0 0.0 0.0 0.0 16841538679964.67 1051728945.09 4 0xd00 40000 0_14 1113558746.432133 87648094.83103272
38 0.0 0.0 66.0 123.0 147.0 646.5599999999977 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 209.0 1092.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 7811056459132.8 7812468489573.6 0.0 0.0 0.0 0.0 27749776399.8 27752662251.8 0.0 0.0 0.0 0.0 13620826273945.4 13623751688648.28 0.0 0.0 0.0 0.0 17155287685088.6 17161850311102.64 2704507980.48 40 0xd00 40000 0_8 1661376302.1739233 331965573.4035385
39 0.0 0.0 66.0 122.0 142.0 625.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 196.0 1079.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 2860585021408.0 2862107401804.65 0.0 0.0 0.0 0.0 10003120966.0 10006037996.1 0.0 0.0 0.0 0.0 4956341161138.0 4959684225607.7 0.0 0.0 0.0 0.0 5551103598688.0 5554751773243.4 3590783376.9 20 0x1b00 40000 1_12 278795964.8777191 390911861.0758413
40 0.0 0.0 66.0 127.0 177.0 671.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 243.0 1176.9700000000157 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 1264593548520.4 1265911795292.12 0.0 0.0 0.0 0.0 4564015607.1 4566607543.34 0.0 0.0 0.0 0.0 2292137079819.4 2295372029623.55 0.0 0.0 0.0 0.0 2490836036220.3 2494803599082.8 1855007685.43 50 0x1d00 40000 1_0 158706007.04658878 235798294.71230382
41 0.0 0.0 0.0 110.0 133.0 492.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 122.0 893.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 63316190794.67 0.0 0.0 0.0 0.0 0.0 223402034.8 0.0 0.0 0.0 0.0 0.0 109954369456.6 0.0 0.0 0.0 0.0 0.0 121392635063.09 2366342239.64 2 0x1d00 40000 0_5 20527979.49513083 183855377.85784692
42 0.0 66.0 66.0 132.0 201.0 770.0 0.0 1.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 99.0 286.90000000000873 1285.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 3537014507493.3 3538043214326.69 0.0 0.0 0.0 0.0 13237808892.9 13240065463.7 0.0 0.0 0.0 0.0 6156677618373.8 6159248955643.75 0.0 0.0 0.0 0.0 6944871744324.8 6948926020387.16 2409592418.44 100 0x1b00 40000 0_15 541063815.2703078 408323837.5384402
43 0.0 0.0 66.0 121.0 142.0 600.6700000000128 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 194.0 1071.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 4691769504362.0 4693381625907.07 0.0 0.0 0.0 0.0 17272961544.6 17275964620.89 0.0 0.0 0.0 0.0 8419754071506.7 8423271117379.27 0.0 0.0 0.0 0.0 9675717107407.2 9679851773933.11 1642903549.3500001 20 0x1900 40000 1_10 452486622.9183144 175699577.70758808
44 66.0 118.0 196.0 329.0 523.0 1430.8899999999994 1.0 1.0 2.0 3.0 4.0 6.0 0.0 0.0 105.0 328.0 714.0 2247.0 0.0 0.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 5955120425837.0 5955805244602.2 5956225496503.32 0.0 0.0 0.0 22862161862.25 22863988191.8 22865108619.45 0.0 0.0 0.0 10519393785933.75 10521294123823.2 10522459557418.75 0.0 0.0 0.0 12303874676348.75 12306935777254.6 12308815027163.6 673780570.83 400 0x1900 40000 0_7 1806398497.263652 220892819.84753844
45 0.0 0.0 66.0 113.0 134.0 528.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 135.0 921.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 6470169272374.6 0.0 0.0 0.0 0.0 0.0 23264058625.4 0.0 0.0 0.0 0.0 0.0 11306409753574.6 0.0 0.0 0.0 0.0 0.0 13262282515552.8 3633151730.6 4 0x1700 40000 0_12 461515666.48059016 291829694.63178563
46 0.0 0.0 66.0 125.0 157.0 655.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 235.0 1157.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 1158825736914.6 1160183723288.16 0.0 0.0 0.0 0.0 4102597801.6 4105623393.86 0.0 0.0 0.0 0.0 1977034214889.0 1980180364486.84 0.0 0.0 0.0 0.0 2145404897472.8 2148944645643.84 4289955756.78 40 0x1d00 40000 1_3 136259216.9683562 94491980.32009017
47 0.0 0.0 66.0 114.0 134.0 504.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 132.0 900.2000000000116 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2030754438707.4 0.0 0.0 0.0 0.0 0.0 7636497668.4 0.0 0.0 0.0 0.0 0.0 3726586432816.6 0.0 0.0 0.0 0.0 0.0 4158988769400.6 1647275287.0 2 0x1b00 40000 1_8 185398437.6375195 143183837.8127736
48 66.0 111.0 185.0 310.0 484.0 1347.0 1.0 1.0 2.0 3.0 4.0 6.0 0.0 0.0 99.0 302.0 680.3000000000029 2174.720000000001 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 1946605304344.5 1947283105268.1 1947675636424.65 0.0 0.0 0.0 7480850096.0 7482550342.1 7483513832.48 0.0 0.0 0.0 3473317188670.0 3475154230088.6 3476246695322.99 0.0 0.0 0.0 3871369726316.0 3874212659994.2 3875887585243.23 214614398.55 400 0x1d00 40000 1_7 641311003.7175918 65266424.7981598
