 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
21 0.0 66.0 153.0 280.0 454.0 1322.0 0.0 1.0 2.0 2.0 3.0 5.0 0.0 0.0 97.0 281.0 621.0 2091.5800000000017 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 1706581307064.0 1707731856804.5 0.0 0.0 0.0 0.0 6096033183.6 6098505885.32 0.0 0.0 0.0 0.0 3021294725492.0 3024190598808.62 0.0 0.0 0.0 0.0 3321073151858.8 3325190301333.46 1512595354.68 200 0x1d00 75000 0_10 282209681.12440795 305800845.1524667
22 0.0 0.0 66.0 125.0 164.0 683.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 233.0 1152.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 991294111752.25 0.0 0.0 0.0 0.0 0.0 3420001690.31 0.0 0.0 0.0 0.0 0.0 1657051887154.03 0.0 0.0 0.0 0.0 0.0 1795855191764.28 2859457787.9 30 0x1d00 75000 0_15 60537231.07398761 195014470.04732025
23 0.0 0.0 66.0 128.0 188.0 703.0 0.0 0.0 1.0 1.0 1.0 3.0 0.0 0.0 0.0 97.0 253.0 1202.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 7408137073324.6 0.0 0.0 0.0 0.0 0.0 26543730818.8 0.0 0.0 0.0 0.0 0.0 13077967695638.4 0.0 0.0 0.0 0.0 0.0 16176678064222.8 2802381450.0 40 0xf00 75000 0_0 902472764.3502367 218453855.27568945
24 113.0 190.0 326.0 519.0 786.0 1978.800000000003 1.0 2.0 3.0 4.0 5.0 8.0 0.0 96.0 274.0 598.0 1119.0 3028.0 0.0 3.0 6.0 9.0 12.0 18.0 0.0 0.0 0.0 3987994466562.0 3989073745574.0 3989846701977.2 0.0 0.0 0.0 15309945348.0 15312507636.0 15314243150.8 0.0 0.0 0.0 7028230571335.0 7030775837826.0 7032573710146.2 0.0 0.0 0.0 8032922006588.0 8036609290816.0 8039218396015.2 3391731421.6 400 0x1b00 75000 0_11 1199369075.3227205 1126773419.494601
25 0.0 0.0 66.0 115.0 134.0 539.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 90.0 139.0 944.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 6817513878948.4 0.0 0.0 0.0 0.0 0.0 25082166492.82 0.0 0.0 0.0 0.0 0.0 11629938166228.58 0.0 0.0 0.0 0.0 0.0 13755672751819.8 487421338.18 4 0x1500 75000 0_15 516759595.4637646 23914952.343983386
26 0.0 0.0 66.0 128.0 188.0 717.0 0.0 0.0 1.0 1.0 1.0 3.0 0.0 0.0 0.0 97.0 245.0 1191.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 7898642446215.56 0.0 0.0 0.0 0.0 0.0 29248730358.32 0.0 0.0 0.0 0.0 0.0 13519137048726.16 0.0 0.0 0.0 0.0 0.0 17078453522269.32 3569031453.3 40 0xd00 75000 0_9 1182210439.0280125 295914627.9092646
27 0.0 0.0 66.0 122.0 143.0 638.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 198.0 1070.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2556220885248.88 0.0 0.0 0.0 0.0 0.0 9275756638.24 0.0 0.0 0.0 0.0 0.0 4561721237416.2 0.0 0.0 0.0 0.0 0.0 5102971705813.04 2123878007.24 10 0x1b00 75000 1_10 147368605.0695548 144498221.70410767
28 0.0 66.0 120.0 187.0 306.0 966.0 0.0 1.0 1.0 2.0 2.0 4.0 0.0 0.0 90.0 154.0 408.0 1596.9200000000128 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 7543642049435.8 7545967160494.48 0.0 0.0 0.0 0.0 26826577696.0 26831519038.2 0.0 0.0 0.0 0.0 13283680648810.2 13289008455783.96 0.0 0.0 0.0 0.0 16454573136789.6 16465179578842.08 3608545189.16 100 0xf00 75000 0_6 1351858067.048118 426661049.6549556
29 0.0 0.0 66.0 132.0 198.0 754.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 277.0 1259.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 1348532854296.75 0.0 0.0 0.0 0.0 0.0 4981421710.25 0.0 0.0 0.0 0.0 0.0 2349309558073.41 0.0 0.0 0.0 0.0 0.0 2553791949835.56 2369931932.66 50 0x1d00 75000 0_7 105119892.90329695 211781513.88572675
30 0.0 66.0 118.0 181.0 284.0 952.0 0.0 1.0 1.0 2.0 2.0 4.0 0.0 0.0 90.0 139.0 392.0 1587.859999999986 0.0 0.0 3.0 3.0 4.0 9.0 0.0 0.0 0.0 0.0 7942683560110.8 7944873515475.74 0.0 0.0 0.0 0.0 27856505824.2 27860778545.66 0.0 0.0 0.0 0.0 13789765779216.6 13794264063621.14 0.0 0.0 0.0 0.0 17498648750148.4 17508778014614.22 3690503189.94 100 0xd00 75000 0_12 1646802795.9990473 461116738.9038818
31 0.0 0.0 66.0 122.0 143.0 621.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 205.0 1089.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 4714346727228.54 0.0 0.0 0.0 0.0 0.0 16762463136.35 0.0 0.0 0.0 0.0 0.0 8212437356131.16 0.0 0.0 0.0 0.0 0.0 9416611949346.0 229998153.37 10 0x1900 75000 1_12 254081914.11941525 13957064.1748815
32 0.0 66.0 122.0 185.0 293.0 960.0 0.0 1.0 1.0 2.0 2.0 4.0 0.0 0.0 90.0 164.0 419.0 1591.0 0.0 0.0 3.0 3.0 4.0 9.0 0.0 0.0 0.0 0.0 3555108205751.7 3556917857113.19 0.0 0.0 0.0 0.0 13317319773.8 13321723968.64 0.0 0.0 0.0 0.0 6197174859995.9 6201651403418.4 0.0 0.0 0.0 0.0 7005353734586.7 7012269874504.14 2981384323.71 100 0x1b00 75000 1_15 380038771.5321116 389125137.7626628
33 0.0 0.0 66.0 114.0 134.0 519.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 90.0 139.0 937.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 6629340897542.35 0.0 0.0 0.0 0.0 0.0 24110724293.7 0.0 0.0 0.0 0.0 0.0 11737865358084.0 0.0 0.0 0.0 0.0 0.0 13842497999539.5 3767786735.55 2 0x1500 75000 0_4 517002964.55974585 191940785.07987788
34 0.0 66.0 183.0 310.0 484.0 1351.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 0.0 99.0 304.0 670.0 2112.979999999996 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 7361524230182.8 7362768414118.76 0.0 0.0 0.0 0.0 27407171885.4 27410269074.9 0.0 0.0 0.0 0.0 12797725826022.8 12800721331419.8 0.0 0.0 0.0 0.0 15630328345494.2 15635877856994.28 170704094.39999998 200 0x1100 75000 0_7 2136432594.7737465 31219608.29092296
35 0.0 0.0 66.0 130.0 191.0 734.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 267.0 1218.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 3207026554967.6 0.0 0.0 0.0 0.0 0.0 11882521593.8 0.0 0.0 0.0 0.0 0.0 5551240392616.3 0.0 0.0 0.0 0.0 0.0 6244448830944.3 3666663417.7 40 0x1b00 75000 0_15 204381164.22570992 290034762.29443413
36 0.0 0.0 66.0 132.0 198.0 746.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 276.0 1267.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 5486082795122.0 0.0 0.0 0.0 0.0 0.0 19450520130.0 0.0 0.0 0.0 0.0 0.0 9551010464472.0 0.0 0.0 0.0 0.0 0.0 11029171418606.0 3095069750.0 50 0x1900 75000 1_14 381076674.41376024 275529206.44700664
37 0.0 66.0 111.0 134.0 206.0 812.0 0.0 1.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 105.0 309.0 1324.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 1378682818311.6 0.0 0.0 0.0 0.0 0.0 4814395091.26 0.0 0.0 0.0 0.0 0.0 2404092361245.82 0.0 0.0 0.0 0.0 0.0 2609360544588.6 2380000284.16 50 0x1d00 75000 1_12 117909804.70746541 229551293.72623527
38 0.0 0.0 66.0 122.0 143.0 632.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 202.0 1100.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 541732093925.06 0.0 0.0 0.0 0.0 0.0 1796970350.54 0.0 0.0 0.0 0.0 0.0 930564520105.22 0.0 0.0 0.0 0.0 0.0 1012060063973.5599 3074886746.58 10 0x1d00 75000 0_8 41698425.22840092 202519912.36139697
39 0.0 0.0 66.0 131.0 195.0 752.8999999999942 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 99.0 282.0 1249.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 6828542193053.4 0.0 0.0 0.0 0.0 0.0 25562040990.6 0.0 0.0 0.0 0.0 0.0 11872801465644.1 0.0 0.0 0.0 0.0 0.0 14086227088796.8 2802038435.0 50 0x1500 75000 0_7 893645728.1970026 249568808.0449608
40 0.0 0.0 66.0 123.0 145.0 641.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 203.0 1078.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 7415469656050.93 0.0 0.0 0.0 0.0 0.0 26524257713.78 0.0 0.0 0.0 0.0 0.0 13033159352076.35 0.0 0.0 0.0 0.0 0.0 16010674290355.78 1559614079.26 10 0xf00 75000 0_2 725805262.1871408 100511591.62562321
41 0.0 0.0 66.0 125.0 158.0 679.7200000000012 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 227.0 1142.7200000000012 0.0 0.0 0.0 3.0 3.0 4.0 0.0 0.0 0.0 0.0 0.0 7324753970480.0 0.0 0.0 0.0 0.0 0.0 27157036079.24 0.0 0.0 0.0 0.0 0.0 12604455324537.84 0.0 0.0 0.0 0.0 0.0 15305049919166.96 2802495456.04 30 0x1100 75000 0_11 815819519.2242496 209934475.4330199
42 0.0 0.0 66.0 114.0 134.0 519.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 90.0 140.0 935.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 387531817129.16 0.0 0.0 0.0 0.0 0.0 1131513611.67 0.0 0.0 0.0 0.0 0.0 579142150773.36 0.0 0.0 0.0 0.0 0.0 628926733379.09 953110816.1999999 4 0x1d00 75000 1_11 23760442.841000643 47185919.11104904
43 0.0 0.0 66.0 131.0 192.0 737.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 275.0 1244.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 5296479408222.03 0.0 0.0 0.0 0.0 0.0 18728431450.67 0.0 0.0 0.0 0.0 0.0 9217618258271.22 0.0 0.0 0.0 0.0 0.0 10623980139352.7 1396079263.21 40 0x1900 75000 1_14 406106371.15053266 121414547.97980098
44 0.0 0.0 66.0 124.0 149.0 650.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 218.0 1124.8099999999977 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 786177974114.94 0.0 0.0 0.0 0.0 0.0 2660946491.92 0.0 0.0 0.0 0.0 0.0 1312760305456.88 0.0 0.0 0.0 0.0 0.0 1427846380254.75 965313659.37 20 0x1d00 75000 1_3 54540660.5164442 66316657.63886344
45 66.0 144.0 304.0 492.0 749.0 1877.1599999999962 1.0 2.0 3.0 4.0 5.0 8.0 0.0 90.0 233.0 564.0 1085.0 3004.159999999996 0.0 3.0 6.0 9.0 12.0 18.0 0.0 0.0 0.0 1974618479221.0 1975840794467.4 1976475195527.6 0.0 0.0 0.0 7530802347.0 7533620339.6 7535151954.28 0.0 0.0 0.0 3481775100307.0 3484461841823.2 3485976876752.4 0.0 0.0 0.0 3889237515108.0 3893036311667.2 3895146438151.0 616451000.12 400 0x1d00 75000 0_1 681165866.6998991 200739794.9493103
46 0.0 0.0 66.0 132.0 199.0 755.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 271.0 1251.9800000000105 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 5416309009686.24 0.0 0.0 0.0 0.0 0.0 19565379080.94 0.0 0.0 0.0 0.0 0.0 9542800625259.06 0.0 0.0 0.0 0.0 0.0 11019799325244.36 3009512002.2400002 50 0x1900 75000 0_8 374672687.74727994 264949095.17203426
47 66.0 111.0 177.0 291.0 460.0 1352.0 1.0 1.0 2.0 3.0 3.0 5.0 0.0 0.0 99.0 293.0 647.0 2112.5 0.0 0.0 3.0 6.0 6.0 12.0 0.0 0.0 0.0 0.0 6997541883130.5 6998650912115.25 0.0 0.0 0.0 0.0 26118144404.5 26121030355.75 0.0 0.0 0.0 0.0 11974098430402.0 11976773003935.0 0.0 0.0 0.0 0.0 14230327710500.5 14234759234872.75 3671079425.5 200 0x1500 75000 0_9 2025662586.611798 755214747.7865661
48 0.0 0.0 66.0 130.0 191.0 728.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 0.0 97.0 258.0 1231.0 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 7165060243207.16 0.0 0.0 0.0 0.0 0.0 26206078591.72 0.0 0.0 0.0 0.0 0.0 12212715985768.32 0.0 0.0 0.0 0.0 0.0 14642865016098.92 2865726215.04 40 0x1300 75000 0_15 999953001.9889591 239493101.78569365
49 0.0 0.0 66.0 130.0 191.0 744.0 0.0 0.0 1.0 1.0 1.0 3.0 0.0 0.0 0.0 97.0 262.0 1209.6900000000023 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 3310993613678.32 0.0 0.0 0.0 0.0 0.0 11452068535.23 0.0 0.0 0.0 0.0 0.0 5690965907145.55 0.0 0.0 0.0 0.0 0.0 6378341943577.11 3427475709.15 40 0x1b00 75000 0_14 253180773.15758392 307503929.5819185
50 0.0 0.0 66.0 128.0 187.0 707.2300000000105 0.0 0.0 1.0 1.0 1.0 3.0 0.0 0.0 0.0 97.0 250.0 1184.2300000000105 0.0 0.0 0.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 5192787769802.05 0.0 0.0 0.0 0.0 0.0 19668213366.78 0.0 0.0 0.0 0.0 0.0 9108076472237.96 0.0 0.0 0.0 0.0 0.0 10525965506982.13 1739957046.77 40 0x1900 75000 0_7 333739672.835723 139382771.7937732
