 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
11 211.0 363.0 563.0 870.0 1333.0 2958.1300000000047 2.0 3.0 4.0 5.0 7.0 11.0 105.0 357.0 695.0 1225.0 1959.0 4406.0 3.0 6.0 12.0 15.0 21.0 27.0 0.0 0.0 0.0 0.0 12263134740892.6 12276579698565.32 0.0 0.0 0.0 0.0 41696396938.3 41747812479.61 0.0 0.0 0.0 0.0 21501552638126.1 21527242302978.46 0.0 0.0 0.0 0.0 30047666760342.2 30083141290203.51 2664738991.02 100 0x1500 600000 1_0 906356313.4114172 264317233.38697872
12 586.0 832.0 1242.0 1753.0 2392.0 4521.0 4.0 6.0 8.0 11.0 13.0 18.0 598.0 992.0 1581.0 2414.0 3494.0 6778.359999999986 12.0 18.0 24.0 29.0 35.0 47.0 0.0 0.0 0.0 0.0 9565090492542.4 9571783750902.36 0.0 0.0 0.0 0.0 32781477149.4 32803869534.96 0.0 0.0 0.0 0.0 16801394612401.6 16813785961734.28 0.0 0.0 0.0 0.0 24174393457495.6 24187707308564.48 2449932681.8 200 0x1b00 600000 1_2 1494051856.5700743 483833011.8385708
13 189.0 351.0 539.0 842.0 1285.0 2850.0 1.0 2.0 4.0 5.0 7.0 11.0 96.0 318.0 668.0 1202.0 1940.0 4400.0 3.0 6.0 12.0 15.0 20.0 28.0 0.0 0.0 0.0 0.0 2241945438155.7 2255737919451.14 0.0 0.0 0.0 0.0 7511642327.0 7553764671.94 0.0 0.0 0.0 0.0 4143993267383.8 4170786035762.0 0.0 0.0 0.0 0.0 4529301703535.7 4558096753029.63 1843130617.4099998 100 0x1b00 600000 2_7 2046427504.7783725 181290499.5682771
14 193.0 358.0 554.0 860.0 1330.0 3000.829999999987 1.0 3.0 4.0 5.0 7.0 11.0 97.0 349.0 690.0 1222.0 1941.0 4348.319999999949 3.0 6.0 12.0 15.0 20.0 27.0 0.0 0.0 0.0 0.0 13097458032961.4 13110728451720.64 0.0 0.0 0.0 0.0 44866327806.9 44921653016.83 0.0 0.0 0.0 0.0 23159263863854.7 23184617834335.16 0.0 0.0 0.0 0.0 32433220863222.0 32471918661436.42 1006979745.81 100 0x1300 600000 1_8 963494832.4483253 98548154.00507377
15 0.0 0.0 130.0 264.0 472.0 1424.0 0.0 0.0 1.0 2.0 3.0 5.0 0.0 90.0 118.0 327.0 694.0 2215.0 0.0 3.0 3.0 6.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 5818175693536.08 0.0 0.0 0.0 0.0 0.0 17923946503.74 0.0 0.0 0.0 0.0 0.0 10005726611784.8 0.0 0.0 0.0 0.0 0.0 13606992057174.22 4023720239.48 30 0xf00 600000 0_15 107481946.71241747 127281247.45595303
16 484.0 735.0 1170.0 1746.0 2442.0 4632.179999999993 4.0 5.0 7.0 11.0 13.0 19.0 304.0 893.0 1544.0 2393.0 3449.0 6649.0899999999965 6.0 15.0 23.0 29.0 35.0 42.0 0.0 0.0 0.0 0.0 7910693130847.7 7916734026146.76 0.0 0.0 0.0 0.0 28622521841.5 28647819000.38 0.0 0.0 0.0 0.0 13725110165949.5 13735176073750.86 0.0 0.0 0.0 0.0 19825462442671.8 19847917386094.9 2684081011.77 200 0xd00 600000 0_13 987569398.8285208 533118000.82439137
17 0.0 126.0 257.0 446.0 725.0 1934.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 281.0 598.0 1095.0 2940.0 0.0 3.0 6.0 9.0 12.0 17.0 0.0 0.0 0.0 0.0 0.0 2266180448418.1 0.0 0.0 0.0 0.0 0.0 6677634172.65 0.0 0.0 0.0 0.0 0.0 4138596124049.8 0.0 0.0 0.0 0.0 0.0 5940117746990.55 1762267544.4500003 50 0x1900 600000 1_6 677123552.6215988 87712171.04559503
18 1134.0 1565.0 2116.0 2855.0 3740.0 6522.8399999999965 8.0 11.0 13.0 17.0 20.0 27.0 1009.6000000000004 1859.0 2801.0 4010.0 5463.0 9490.839999999997 18.0 30.0 38.0 47.0 56.0 76.0 0.0 0.0 0.0 14824097662050.0 14830131383827.8 14833616666931.4 0.0 0.0 0.0 53533057048.0 53554479947.4 53568562028.0 0.0 0.0 0.0 25890781618472.0 25900511789454.0 25906244901196.52 0.0 0.0 0.0 36764785704974.0 36781542852514.2 36791352679110.76 3640355312.96 350 0x1100 600000 1_9 3678847778.7874527 1207378539.8798754
19 687.0 988.0 1484.0 2056.0 2800.0 5106.419999999998 5.0 7.0 10.0 12.0 15.0 20.0 576.0 1194.0 1930.0 2888.0 4053.4000000000087 7429.139999999999 12.0 21.0 27.0 35.0 42.0 57.0 0.0 0.0 0.0 5134394773004.5 5142588938820.6 5147472508513.74 0.0 0.0 0.0 17252754245.0 17280564725.4 17301836844.8 0.0 0.0 0.0 9160541461704.0 9174687728105.4 9183465833738.54 0.0 0.0 0.0 11532767773976.5 11554424600389.8 11567825827494.72 1155574013.78 250 0x1300 600000 0_10 813060276.3919833 282825477.8549631
20 188.0 353.0 543.0 849.0 1319.0 2967.0 1.0 2.0 4.0 5.0 7.0 11.0 96.0 334.0 684.0 1214.0 1927.0 4378.279999999999 3.0 6.0 12.0 15.0 20.0 26.0 0.0 0.0 0.0 0.0 8469362136778.4 8482607428568.52 0.0 0.0 0.0 0.0 29309227622.6 29368525664.04 0.0 0.0 0.0 0.0 15552342802243.6 15578469589432.44 0.0 0.0 0.0 0.0 19280512655808.6 19320389889856.08 3631457410.44 100 0x1300 600000 2_7 2531390960.4828877 361136871.93893075
21 0.0 118.0 220.0 371.0 597.0 1684.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 195.0 466.0 906.0 2615.0 0.0 3.0 3.0 6.0 9.0 15.0 0.0 0.0 0.0 0.0 0.0 6171518348533.59 0.0 0.0 0.0 0.0 0.0 16252238163.09 0.0 0.0 0.0 0.0 0.0 8798334469085.9 0.0 0.0 0.0 0.0 0.0 10466824182285.55 178868117.85000005 40 0x1b00 600000 3_14 523107573.41957366 6460899.900121212
22 0.0 117.0 197.0 368.0 590.0 1663.5 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 194.0 463.0 902.0 2598.0 0.0 3.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 3768654599460.5 0.0 0.0 0.0 0.0 0.0 10773492247.5 0.0 0.0 0.0 0.0 0.0 6536017902371.5 0.0 0.0 0.0 0.0 0.0 7801214983742.5 3270459721.0 40 0x1500 600000 0_4 88385730.66511513 133221466.85760507
23 0.0 124.0 254.0 429.0 707.0 1905.9400000000023 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 276.0 590.0 1090.0 2939.0 0.0 3.0 6.0 9.0 12.0 18.0 0.0 0.0 0.0 0.0 0.0 2020652281728.0 0.0 0.0 0.0 0.0 0.0 5981792202.44 0.0 0.0 0.0 0.0 0.0 3516917120239.36 0.0 0.0 0.0 0.0 0.0 5240188958389.26 1078798177.92 50 0x1b00 600000 3_11 670469464.1991924 53229191.61855913
24 0.0 0.0 120.0 193.0 357.0 1148.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 96.0 205.0 499.0 1795.0 0.0 0.0 3.0 3.0 6.0 8.0 0.0 0.0 0.0 0.0 0.0 5041317032090.38 0.0 0.0 0.0 0.0 0.0 14395658685.58 0.0 0.0 0.0 0.0 0.0 8508585015453.439 0.0 0.0 0.0 0.0 0.0 10914292339364.26 2569646724.18 20 0x1100 600000 0_12 64784216.965721 58559087.32755522
25 0.0 0.0 0.0 122.0 146.0 688.0 0.0 0.0 0.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 221.0 1117.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 187946629887.32 0.0 0.0 0.0 0.0 0.0 466268405.29 0.0 0.0 0.0 0.0 0.0 309068956852.49005 0.0 0.0 0.0 0.0 0.0 346592004558.74005 3288692005.1 2 0x1d00 600000 0_14 2926847.958714985 34407804.435609184
26 509.0 755.0 1154.0 1686.0 2343.0 4447.419999999998 4.0 5.0 7.0 10.0 13.0 18.0 387.0 892.0 1515.0 2359.0 3420.0 6655.0 9.0 15.0 22.0 29.0 36.0 47.0 0.0 0.0 0.0 0.0 14453576614331.8 14459927138464.16 0.0 0.0 0.0 0.0 52084491137.6 52111787805.16 0.0 0.0 0.0 0.0 25261110945875.0 25272194505009.0 0.0 0.0 0.0 0.0 35677620202487.0 35696527929674.14 975347822.2 200 0x1100 600000 1_9 2056601392.1399257 190758641.85518467
27 863.0 1300.0 1801.0 2470.0 3295.0 5739.459999999992 6.0 9.0 12.0 14.0 18.0 23.0 781.0 1532.0 2372.0 3442.25 4774.0 8553.64999999998 15.0 25.0 33.0 41.0 49.0 64.0 0.0 0.0 0.0 7222875374999.5 7230750852196.4 7235502390801.96 0.0 0.0 0.0 25790543340.5 25820500262.4 25839009961.75 0.0 0.0 0.0 12628957524873.0 12641729573224.8 12649453917056.08 0.0 0.0 0.0 17518919571179.25 17543634832302.2 17558570173739.79 2540442072.03 300 0xf00 600000 0_3 1346821336.4781842 630915173.5016863
28 1183.0 1595.0 2135.0 2865.0 3716.0 6238.149999999987 8.0 11.0 14.0 17.0 20.0 26.0 1166.0 1909.0 2820.0 3990.0 5414.0 9452.099999999991 21.0 30.0 39.0 47.0 56.0 76.0 0.0 0.0 0.0 13683001984578.75 13688883912491.5 13692422643427.35 0.0 0.0 0.0 46657182976.0 46678214204.5 46690770541.15 0.0 0.0 0.0 23984263336949.5 23994033673818.0 23999979160318.6 0.0 0.0 0.0 33749282212864.75 33764270747553.5 33773372565367.8 451361005.7 350 0x1300 600000 1_0 3479660327.701679 142326949.2170372
29 1345.0 1784.0 2400.0 3162.0 4079.0 6783.040000000001 10.0 12.0 15.0 19.0 22.0 29.0 978.6000000000004 2159.0 3222.0 4520.0 6051.0 10362.200000000004 18.0 34.0 44.0 53.0 63.0 85.0 0.0 0.0 0.0 2806914178598.0 2813103278184.6 2816857969062.12 0.0 0.0 0.0 9719668572.0 9743123934.0 9756623473.88 0.0 0.0 0.0 4990777265435.0 5001514775113.8 5007976040575.56 0.0 0.0 0.0 5689069415441.0 5701841865367.2 5709530072911.04 249909850.64000002 400 0x1900 600000 0_11 716098752.2268237 73207470.60921937
30 1439.0 1912.0 2608.0 3447.0 4445.0 7218.990000000005 10.0 13.0 17.0 20.0 24.0 31.0 1515.6999999999998 2357.0 3393.0 4722.0 6262.600000000006 10527.990000000005 27.0 36.0 45.0 55.0 65.0 80.0 0.0 0.0 0.0 8238455658488.5 8244300829074.0 8247877533037.56 0.0 0.0 0.0 28277339575.5 28298585869.6 28312665316.72 0.0 0.0 0.0 14340253537076.75 14349507786139.4 14355295665042.27 0.0 0.0 0.0 21404189057467.25 21424833574644.1 21437745151531.48 1144302908.84 400 0xd00 600000 0_0 2102879400.1040967 375115028.0648891
31 0.0 125.0 256.0 443.0 721.0 1908.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 282.0 597.0 1093.0 2929.1599999999744 0.0 3.0 6.0 9.0 12.0 16.0 0.0 0.0 0.0 0.0 0.0 2780223419419.96 0.0 0.0 0.0 0.0 0.0 8670977082.56 0.0 0.0 0.0 0.0 0.0 5133533479783.96 0.0 0.0 0.0 0.0 0.0 7235341640988.76 484052886.1999999 50 0x1700 600000 0_8 688536027.1249533 23349245.577655304
32 154.0 340.0 544.0 857.0 1344.0 2958.0 1.0 2.0 4.0 5.0 7.0 12.0 96.0 359.0 692.0 1208.0 1923.0 4401.960000000021 3.0 8.0 12.0 15.0 18.0 23.0 0.0 0.0 0.0 0.0 7572965939768.6 7585023973230.9 0.0 0.0 0.0 0.0 26071861866.0 26118464617.78 0.0 0.0 0.0 0.0 13360980790727.0 13381910200475.12 0.0 0.0 0.0 0.0 19176364281436.8 19223053452257.78 1301997974.88 100 0xd00 600000 0_8 486091797.34755623 128938732.81678927
33 0.0 117.0 199.0 368.0 588.0 1657.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 193.0 464.0 908.0 2626.0 0.0 3.0 3.0 6.0 9.0 15.0 0.0 0.0 0.0 0.0 0.0 5769376179773.04 0.0 0.0 0.0 0.0 0.0 15490847239.48 0.0 0.0 0.0 0.0 0.0 8839364770169.68 0.0 0.0 0.0 0.0 0.0 10507221286369.16 3734394778.48 40 0x1d00 600000 3_3 525718482.8247515 152122851.15534574
34 0.0 125.0 255.0 444.0 723.9000000000233 1931.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 97.0 285.0 590.0 1076.0 2957.0900000000256 0.0 3.0 6.0 9.0 9.0 13.0 0.0 0.0 0.0 0.0 0.0 15714742445447.71 0.0 0.0 0.0 0.0 0.0 54106182731.95 0.0 0.0 0.0 0.0 0.0 27570731112663.62 0.0 0.0 0.0 0.0 0.0 40270231967430.61 2132708097.39 50 0xd00 600000 1_10 569078627.4334807 106802533.16661164
35 0.0 125.0 254.0 440.0 720.0 1938.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 283.0 589.0 1076.0 2914.0 0.0 3.0 6.0 9.0 11.0 15.0 0.0 0.0 0.0 0.0 0.0 15215884813654.2 0.0 0.0 0.0 0.0 0.0 54840368650.68 0.0 0.0 0.0 0.0 0.0 26352455615272.04 0.0 0.0 0.0 0.0 0.0 37599371467295.02 1184593279.3 50 0xf00 600000 1_13 540928056.2198075 59207829.26781015
36 0.0 0.0 0.0 123.0 153.0 716.0 0.0 0.0 0.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 233.0 1188.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 4758177003746.28 0.0 0.0 0.0 0.0 0.0 14257829557.24 0.0 0.0 0.0 0.0 0.0 8204071664420.0 0.0 0.0 0.0 0.0 0.0 10313188846442.92 624743532.76 2 0x1100 600000 0_1 28704898.994844522 7040761.746772278
37 0.0 0.0 131.0 266.0 479.0 1421.0 0.0 0.0 1.0 2.0 3.0 5.0 0.0 90.0 118.0 330.0 703.0 2240.0 0.0 3.0 3.0 6.0 6.0 10.0 0.0 0.0 0.0 0.0 0.0 5898106272140.32 0.0 0.0 0.0 0.0 0.0 18157164721.16 0.0 0.0 0.0 0.0 0.0 10125489951472.88 0.0 0.0 0.0 0.0 0.0 13779937267902.28 4023559947.92 30 0xf00 600000 0_5 106828588.68835145 126472470.02614367
38 0.0 0.0 117.0 145.0 286.0 1047.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 186.0 448.0 1690.0 0.0 0.0 3.0 3.0 3.0 9.0 0.0 0.0 0.0 0.0 0.0 117431510334.01994 0.0 0.0 0.0 0.0 0.0 424298882.2199998 0.0 0.0 0.0 0.0 0.0 252056595864.17987 0.0 0.0 0.0 0.0 0.0 331930537826.8799 2237421881.4599996 1 0xffff 600000 2_11 26085828.666263457 45102809.00548459
39 0.0 124.0 253.0 428.0 703.0 1903.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 276.0 591.0 1094.0 2968.0 0.0 3.0 6.0 9.0 12.0 17.0 0.0 0.0 0.0 0.0 0.0 2339583251382.7 0.0 0.0 0.0 0.0 0.0 7082073198.85 0.0 0.0 0.0 0.0 0.0 4107089103829.4 0.0 0.0 0.0 0.0 0.0 5917342619917.95 3255615488.7 50 0x1900 600000 0_3 678114427.6408391 163163361.06640968
40 0.0 0.0 132.0 265.0 473.0 1407.0 0.0 0.0 1.0 2.0 3.0 5.0 0.0 0.0 105.0 337.0 717.0 2244.0 0.0 0.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 1474802933005.32 0.0 0.0 0.0 0.0 0.0 3971782009.09 0.0 0.0 0.0 0.0 0.0 2486213102830.59 0.0 0.0 0.0 0.0 0.0 2704139941984.0 3836018671.6400003 30 0x1b00 600000 0_6 28238208.337486703 121673018.46590325
41 0.0 118.0 225.0 372.0 599.0 1664.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 195.0 471.0 912.0 2617.0 0.0 3.0 3.0 6.0 9.0 15.0 0.0 0.0 0.0 0.0 0.0 1523250916670.08 0.0 0.0 0.0 0.0 0.0 4658374118.24 0.0 0.0 0.0 0.0 0.0 2764479934031.72 0.0 0.0 0.0 0.0 0.0 3015223123757.16 610009136.3199999 40 0x1b00 600000 0_9 39222640.936926134 24031475.38929959
42 0.0 124.0 252.0 425.0 702.0 1896.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 277.0 584.0 1072.0 2895.0 0.0 3.0 6.0 9.0 12.0 15.0 0.0 0.0 0.0 0.0 0.0 5794207936172.28 0.0 0.0 0.0 0.0 0.0 20502469086.3 0.0 0.0 0.0 0.0 0.0 10195918397978.24 0.0 0.0 0.0 0.0 0.0 13081853675312.42 1074588110.7 50 0x1100 600000 0_9 181009421.3393866 53593596.191280276
43 538.0 792.0 1237.0 1785.0 2464.4000000000087 4634.079999999987 4.0 6.0 8.0 11.0 13.0 18.0 498.0 961.0 1586.0 2448.0 3516.4000000000087 6707.619999999981 11.0 17.0 24.0 30.0 36.0 47.0 0.0 0.0 0.0 0.0 14194370362616.8 14200853169178.84 0.0 0.0 0.0 0.0 48567844288.2 48594226044.9 0.0 0.0 0.0 0.0 24860583994877.2 24872072639395.32 0.0 0.0 0.0 0.0 35208249542562.8 35227848160836.76 4292437854.92 200 0x1100 600000 1_14 2056914631.6179423 581588451.0858952
44 518.0 774.0 1229.0 1801.0 2521.0 4765.0 4.0 5.0 7.0 11.0 13.0 19.0 529.0 978.0 1589.0 2432.0 3478.0 6749.0 11.0 18.0 24.0 29.0 34.0 42.0 0.0 0.0 0.0 0.0 15934968399077.0 15940982695492.0 0.0 0.0 0.0 0.0 55151441340.0 55175022094.0 0.0 0.0 0.0 0.0 28043496593000.0 28053536732259.0 0.0 0.0 0.0 0.0 41292855431197.0 41315252969123.0 3952217226.0 200 0xd00 600000 1_8 2294475927.8344746 787097771.9676462
45 0.0 0.0 109.0 134.0 257.0 920.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 120.0 356.0 1428.0 0.0 0.0 3.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 1924500131707.9 0.0 0.0 0.0 0.0 0.0 5164013135.67 0.0 0.0 0.0 0.0 0.0 3255957952975.2397 0.0 0.0 0.0 0.0 0.0 3590913355766.01 2831928277.45 10 0x1900 600000 0_10 18522935.695159536 47000698.544792466
46 0.0 124.0 253.0 427.0 702.0 1893.0 0.0 1.0 2.0 3.0 4.0 6.0 0.0 96.0 277.0 590.0 1089.0 2959.0 0.0 3.0 6.0 9.0 12.0 17.0 0.0 0.0 0.0 0.0 0.0 2420516500342.87 0.0 0.0 0.0 0.0 0.0 7423924343.46 0.0 0.0 0.0 0.0 0.0 4244606335741.14 0.0 0.0 0.0 0.0 0.0 6088671882461.5 3596356291.51 50 0x1900 600000 3_7 678851846.8274019 180262873.76614854
47 184.0 354.0 556.0 868.0 1366.0 3028.279999999999 1.0 2.0 4.0 5.0 7.0 12.0 96.0 354.0 697.0 1218.0 1930.0 4333.0 3.0 8.0 12.0 15.0 18.0 24.0 0.0 0.0 0.0 0.0 14987535123872.2 15000192372418.04 0.0 0.0 0.0 0.0 51397140083.0 51448572180.28 0.0 0.0 0.0 0.0 26360175196182.0 26383114610995.84 0.0 0.0 0.0 0.0 37814809369805.6 37859158324822.28 1190480547.0 100 0xf00 600000 1_4 1080206868.2944875 117392132.7686514
48 0.0 0.0 0.0 122.0 151.0 707.0 0.0 0.0 0.0 1.0 1.0 2.0 0.0 0.0 0.0 96.0 229.0 1155.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 3174840997647.25 0.0 0.0 0.0 0.0 0.0 9675556641.27 0.0 0.0 0.0 0.0 0.0 5653091966661.24 0.0 0.0 0.0 0.0 0.0 6560912171546.13 3627981349.2 2 0x1500 600000 0_9 18723798.957603194 37803547.509254955
