 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
10 842.0 1193.0 1637.0 2205.0 2930.800000000003 5341.040000000001 6.0 8.0 11.0 13.0 15.0 20.0 852.0 1397.0 2134.0 3140.0 4412.0 8063.040000000001 17.0 23.0 30.0 37.0 44.0 65.0 0.0 0.0 0.0 3696867347940.0 3700997750393.4 3703516228683.88 0.0 0.0 0.0 12861963369.0 12876215073.2 12884554074.56 0.0 0.0 0.0 6580882945796.0 6588010825478.4 6592364442787.12 0.0 0.0 0.0 7738933957531.0 7748219090513.6 7753870887201.44 3054718511.44 400 0x1700 400000 0_3 929068921.4604459 1010688793.3912902
11 595.0 840.0 1232.0 1736.0 2357.0 4417.220000000001 4.0 6.0 8.0 10.0 12.0 17.0 569.0 973.0 1569.0 2403.75 3471.0999999999985 6640.0 12.0 17.0 23.0 29.0 35.0 49.0 0.0 0.0 0.0 10693678128439.0 10699418690068.1 10702903123439.7 0.0 0.0 0.0 36596582455.75 36614681171.9 36626035394.31 0.0 0.0 0.0 18830621902033.25 18841249982902.0 18847645786383.14 0.0 0.0 0.0 26562949189625.5 26575437427989.4 26583064758500.95 3605044565.35 300 0x1900 400000 1_2 2445155712.3180857 895027655.3197576
12 789.1999999999998 1154.0 1609.0 2190.0 2930.0 5152.960000000006 6.0 8.0 10.0 13.0 15.0 21.0 754.0 1348.0 2088.0 3085.0 4308.0 7758.860000000022 15.0 23.0 30.0 37.0 44.0 59.0 0.0 0.0 0.0 5483691454848.0 5487848333651.0 5490361694430.5 0.0 0.0 0.0 18411296202.0 18423775999.6 18431252798.08 0.0 0.0 0.0 9697803589204.0 9705043105221.0 9709358035380.14 0.0 0.0 0.0 12389380581667.5 12400512364072.8 12407143507224.52 3577303267.56 400 0x1300 400000 0_0 1383050847.8369222 1187074051.449686
13 0.0 0.0 117.0 139.0 268.0 982.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 166.0 417.0 1638.0 0.0 0.0 3.0 3.0 3.0 9.0 0.0 0.0 0.0 0.0 0.0 440514886090.89996 0.0 0.0 0.0 0.0 0.0 1318887066.6 0.0 0.0 0.0 0.0 0.0 803133271452.25 0.0 0.0 0.0 0.0 0.0 871861891834.2999 1040104528.1499999 20 0x1d00 400000 0_9 11429035.116736902 28226542.04802518
14 0.0 111.0 139.0 292.0 514.0 1512.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 169.0 388.0 797.0 2435.9799999999814 0.0 3.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 1010655569682.16 0.0 0.0 0.0 0.0 0.0 2686750567.72 0.0 0.0 0.0 0.0 0.0 1730151270577.2 0.0 0.0 0.0 0.0 0.0 2955823854024.98 2029519303.46 50 0x1500 400000 3_10 636811932.445333 103922105.25637051
15 695.0 990.0 1474.0 2031.0 2749.0 5043.8499999999985 5.0 7.0 10.0 12.0 14.0 20.0 723.0 1211.0 1883.0 2824.0 4011.0 7535.699999999997 15.0 20.0 27.0 33.0 41.0 58.0 0.0 0.0 0.0 15713863455637.0 15718073300480.0 15720604579397.05 0.0 0.0 0.0 56659668932.0 56672926966.0 56681053258.4 0.0 0.0 0.0 27434053178759.5 27441140913356.5 27445503933677.35 0.0 0.0 0.0 39660592196978.0 39674431247987.5 39683091525582.6 1041004958.1 350 0xf00 400000 1_7 3875191896.414729 340926017.03746694
16 783.6000000000004 1159.0 1642.0 2246.0 3011.0 5331.880000000005 6.0 7.0 11.0 13.0 16.0 22.0 818.0 1373.0 2117.0 3113.0 4343.0 7808.880000000005 15.0 23.0 30.0 37.0 44.0 61.0 0.0 0.0 0.0 13417792213043.0 13421879167272.0 13424396973825.16 0.0 0.0 0.0 45890821944.0 45903757007.6 45911322400.4 0.0 0.0 0.0 24477976635952.0 24485012971606.2 24489348738203.08 0.0 0.0 0.0 36199895601248.0 36215657859551.6 36225332712260.16 1095377574.6 400 0xd00 400000 2_10 11908268794.174564 359275020.4855826
17 823.0 1212.0 1695.0 2297.0 3061.0 5441.0 6.0 8.0 11.0 13.0 16.0 21.0 866.0 1418.0 2167.0 3209.75 4530.300000000003 8243.840000000026 17.0 24.0 30.0 38.0 46.0 69.0 0.0 0.0 0.0 5575903431666.0 5580144523837.1 5582683530374.76 0.0 0.0 0.0 19692697304.5 19706141321.4 19714232984.43 0.0 0.0 0.0 9812970449508.75 9820104548397.8 9824400207876.37 0.0 0.0 0.0 12482581321981.0 12494112043904.2 12501094527982.07 4059162107.1 400 0x1300 400000 0_11 1383835148.4694545 1346257996.5120504
18 0.0 0.0 117.0 139.0 268.0 988.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 165.0 419.0 1630.0 0.0 0.0 3.0 3.0 3.0 9.0 0.0 0.0 0.0 0.0 0.0 1246289985838.31 0.0 0.0 0.0 0.0 0.0 3384886530.32 0.0 0.0 0.0 0.0 0.0 2116660141709.72 0.0 0.0 0.0 0.0 0.0 2297200093091.79 2401338435.37 20 0x1b00 400000 0_12 21843804.316970315 65841460.10662084
19 0.0 111.0 139.0 288.0 512.0 1503.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 171.0 387.0 787.0 2370.0 0.0 3.0 3.0 6.0 9.0 12.0 0.0 0.0 0.0 0.0 0.0 1323490748549.76 0.0 0.0 0.0 0.0 0.0 3552021323.38 0.0 0.0 0.0 0.0 0.0 2303978517010.28 0.0 0.0 0.0 0.0 0.0 3769512599529.38 2157585614.1 50 0x1300 400000 4_2 660646730.7524017 110468577.65059079
