 rx_bytes_10 rx_bytes_25 rx_bytes_50 rx_bytes_75 rx_bytes_90 rx_bytes_99 rx_desc_10 rx_desc_25 rx_desc_50 rx_desc_75 rx_desc_90 rx_desc_99 tx_bytes_10 tx_bytes_25 tx_bytes_50 tx_bytes_75 tx_bytes_90 tx_bytes_99 tx_desc_10 tx_desc_25 tx_desc_50 tx_desc_75 tx_desc_90 tx_desc_99 instructions_10 instructions_25 instructions_50 instructions_75 instructions_90 instructions_99 llc_miss_10 llc_miss_25 llc_miss_50 llc_miss_75 llc_miss_90 llc_miss_99 cycles_10 cycles_25 cycles_50 cycles_75 cycles_90 cycles_99 ref_cycles_10 ref_cycles_25 ref_cycles_50 ref_cycles_75 ref_cycles_90 ref_cycles_99 joules_99 itr dvfs qps i time_per_interrupt joules_per_interrupt
10 0.0 0.0 66.0 127.0 178.0 750.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 99.0 274.0 1254.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 4063111900776.2 0.0 0.0 0.0 0.0 0.0 11566073768.52 0.0 0.0 0.0 0.0 0.0 6924593302863.96 0.0 0.0 0.0 0.0 0.0 8378944888852.44 442128334.67999995 10 0x1300 200000 0_8 83591426.02757415 15528630.13055877
11 0.0 0.0 121.0 188.0 323.0 1085.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 196.0 491.0 1831.320000000007 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 3166373818195.08 0.0 0.0 0.0 0.0 0.0 10341210002.2 0.0 0.0 0.0 0.0 0.0 5886487263229.36 0.0 0.0 0.0 0.0 0.0 6549707268217.48 2013277443.88 50 0x1900 200000 2_8 1274775019.584306 118412700.44913939
12 0.0 0.0 66.0 127.0 174.0 745.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 97.0 269.0 1243.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 997853973820.36 0.0 0.0 0.0 0.0 0.0 2755181966.64 0.0 0.0 0.0 0.0 0.0 1743350640143.8 0.0 0.0 0.0 0.0 0.0 1890367381406.92 943451473.1600001 10 0x1b00 200000 0_0 24692217.959599946 32564783.720514614
13 358.0 528.0 799.0 1204.0 1719.0 3593.0 3.0 4.0 6.0 7.0 10.0 13.0 284.0 550.0 980.0 1625.5 2511.0 5438.9000000000015 6.0 10.0 15.0 21.0 25.0 35.0 0.0 0.0 0.0 13357492575206.0 13359850520342.0 13361341558899.9 0.0 0.0 0.0 45528277560.0 45533786587.0 45537465109.6 0.0 0.0 0.0 24249859032875.0 24254327042616.0 24257178849613.2 0.0 0.0 0.0 35777844145009.0 35787854281460.0 35794226556376.2 508328859.6 400 0xd00 200000 2_14 11858557623.237232 164172465.88379505
14 129.0 261.0 458.0 721.0 1102.300000000003 2617.0 1.0 2.0 3.0 5.0 6.0 9.0 0.0 201.0 505.0 985.0 1656.300000000003 3909.0 0.0 6.0 9.0 12.0 18.0 25.0 0.0 0.0 0.0 9843712665265.0 9847147229544.4 9849262958047.87 0.0 0.0 0.0 35277083407.25 35286341479.9 35291973128.76 0.0 0.0 0.0 17103580698472.0 17110568741011.4 17114852016927.46 0.0 0.0 0.0 24506094216711.75 24514664875799.7 24519840716701.91 3559764509.56 250 0x1b00 200000 1_1 1886356995.1823773 885158235.5622121
15 0.0 113.0 171.0 318.0 525.0 1528.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 73.0 160.0 388.0 805.0 2470.0 0.0 2.0 3.0 6.0 9.0 15.0 0.0 0.0 0.0 0.0 13028004012064.0 13033462956340.38 0.0 0.0 0.0 0.0 44570741503.8 44584388905.5 0.0 0.0 0.0 0.0 22937413893045.8 22948483268419.97 0.0 0.0 0.0 0.0 32115147542857.8 32132325376279.3 346354945.33 100 0x1300 200000 1_2 990377491.7075516 33521582.050871417
16 118.0 227.0 377.0 603.0 924.0 2272.6900000000023 1.0 2.0 3.0 4.0 5.0 8.0 0.0 180.0 393.0 802.0 1396.0 3488.6900000000023 0.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 3188369279039.4 3191063676859.94 0.0 0.0 0.0 0.0 11084969564.5 11092005008.12 0.0 0.0 0.0 0.0 5663031665175.0 5668441067007.72 0.0 0.0 0.0 0.0 6531183073206.1 6538459090353.1 2926446993.82 200 0x1700 200000 0_13 398578997.38554525 581683314.8580158
17 0.0 0.0 120.0 179.0 311.0 1059.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 191.0 465.0 1728.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 551406721234.9 0.0 0.0 0.0 0.0 0.0 1474920148.4 0.0 0.0 0.0 0.0 0.0 919441274193.24 0.0 0.0 0.0 0.0 0.0 1706832450670.76 1157675013.96 50 0xd00 200000 4_4 707673935.0885834 67907992.28523856
18 0.0 114.0 177.0 320.0 529.0 1510.9100000000035 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 166.0 393.0 810.0 2447.0 0.0 3.0 3.0 6.0 9.0 14.0 0.0 0.0 0.0 0.0 9570924968978.4 9576281761557.62 0.0 0.0 0.0 0.0 31946593882.3 31959519209.58 0.0 0.0 0.0 0.0 17684102090740.6 17695412704198.63 0.0 0.0 0.0 0.0 22824830644659.1 22844296390250.79 4169953044.07 100 0x1100 200000 2_4 2726023832.108053 423506131.4545589
19 365.0 542.0 814.0 1211.0 1736.7000000000044 3642.5399999999936 3.0 4.0 6.0 7.0 10.0 13.0 290.0 560.0 997.0 1644.0 2513.0 5233.619999999981 6.0 11.0 15.0 21.0 26.0 36.0 0.0 0.0 0.0 1761014434456.25 1763518494177.7 1764950478490.62 0.0 0.0 0.0 5794794092.0 5801193423.7 5804718985.1 0.0 0.0 0.0 3152457486699.5 3157626913713.4 3160520475868.61 0.0 0.0 0.0 3508736399671.5 3514821279857.8 3518309626309.81 152544260.19 400 0x1b00 200000 0_14 476167542.5683509 41977523.67756111
20 137.0 280.0 488.0 748.0 1129.0 2536.0199999999895 1.0 2.0 4.0 5.0 6.0 10.0 96.0 276.0 550.0 1015.0 1672.0 3931.5099999999948 3.0 6.0 9.0 12.0 18.0 25.0 0.0 0.0 0.0 12397956069357.25 12401282225359.7 12403298712868.37 0.0 0.0 0.0 42347622164.0 42356079880.0 42361002169.55 0.0 0.0 0.0 21872322180535.25 21879059308141.4 21883099715092.16 0.0 0.0 0.0 30550536585424.75 30560557807971.1 30566494059875.47 4021855742.7 250 0x1500 200000 1_10 2292886861.584504 1000395773.2131798
21 0.0 0.0 66.0 128.0 183.0 756.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 101.0 281.0 1300.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 5446840746629.88 0.0 0.0 0.0 0.0 0.0 16984542750.96 0.0 0.0 0.0 0.0 0.0 9469557003530.94 0.0 0.0 0.0 0.0 0.0 12541397553620.98 1593118716.01 10 0xf00 200000 0_9 117861799.48747765 58073679.58540869
22 0.0 0.0 120.0 180.0 313.0 1071.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 192.0 469.0 1758.9500000000116 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 522781344513.95 0.0 0.0 0.0 0.0 0.0 1426882483.3 0.0 0.0 0.0 0.0 0.0 883842530939.5 0.0 0.0 0.0 0.0 0.0 1631685063334.55 1000252262.45 50 0xd00 200000 2_10 701128814.1078229 58217776.54543846
23 240.0 381.0 606.0 905.0 1350.9000000000015 2947.0899999999965 2.0 3.0 4.0 6.0 7.0 11.0 180.0 365.0 694.5 1223.0 1971.0 4381.0899999999965 3.0 6.0 12.0 15.0 21.0 29.0 0.0 0.0 0.0 3357846351697.5 3361110424185.5 3363100675255.09 0.0 0.0 0.0 11180316279.75 11188658429.8 11193644895.44 0.0 0.0 0.0 6042901151810.5 6049476575666.5 6053503857185.85 0.0 0.0 0.0 7054728992666.5 7063900439393.8 7069379771127.62 371921938.58 300 0x1700 200000 0_4 643251022.0037581 87299344.57513192
24 0.0 0.0 66.0 127.0 178.0 741.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 99.0 273.0 1296.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 2494271814536.0 0.0 0.0 0.0 0.0 0.0 7618732984.25 0.0 0.0 0.0 0.0 0.0 4479567548335.25 0.0 0.0 0.0 0.0 0.0 5059114104456.5 3281818623.25 10 0x1700 200000 0_9 53243713.51887496 116306729.06692249
25 0.0 0.0 121.0 184.0 318.0 1081.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 194.0 480.0 1777.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 405063793126.2 0.0 0.0 0.0 0.0 0.0 1057564899.4 0.0 0.0 0.0 0.0 0.0 633255811721.64 0.0 0.0 0.0 0.0 0.0 1132529713429.84 3865146682.76 50 0xf00 200000 4_14 693547686.2598186 227128677.57416296
26 0.0 0.0 122.0 188.0 320.0 1074.2600000000093 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 94.0 196.0 493.0 1818.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 8270749878540.92 0.0 0.0 0.0 0.0 0.0 28561563707.1 0.0 0.0 0.0 0.0 0.0 14457388501598.22 0.0 0.0 0.0 0.0 0.0 21621942181786.16 3624306708.56 50 0x1d00 200000 1_10 410144619.9723791 216647953.64625362
27 0.0 0.0 66.0 127.0 173.0 750.5799999999581 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 99.0 270.0 1245.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 1067778779138.16 0.0 0.0 0.0 0.0 0.0 2813648916.52 0.0 0.0 0.0 0.0 0.0 1790188423502.8599 0.0 0.0 0.0 0.0 0.0 1934808339338.3 943755553.7199999 10 0x1b00 200000 0_10 25131756.58106083 33080892.44387343
28 0.0 0.0 0.0 119.0 139.0 593.0 0.0 0.0 0.0 1.0 1.0 2.0 0.0 0.0 0.0 90.0 176.0 1028.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 877210375277.37 0.0 0.0 0.0 0.0 0.0 2422211381.32 0.0 0.0 0.0 0.0 0.0 1496927135461.79 0.0 0.0 0.0 0.0 0.0 1607166352140.64 3955659578.71 2 0x1b00 200000 0_6 15549817.611106865 100062413.48289356
29 131.0 261.0 460.0 723.0 1098.0 2565.5200000000186 1.0 2.0 3.0 5.0 6.0 9.0 0.0 201.0 508.0 977.0 1636.0 3831.6300000000047 0.0 6.0 9.0 12.0 18.0 25.0 0.0 0.0 0.0 9823503826333.25 9827055310428.4 9829147596864.28 0.0 0.0 0.0 35208803461.75 35218407533.6 35223969544.39 0.0 0.0 0.0 17123832123233.5 17130967482832.6 17135261563919.35 0.0 0.0 0.0 24539225825853.5 24548035307677.2 24553213741621.08 3559893217.77 250 0x1b00 200000 1_3 1878621868.6482482 883766614.630398
30 0.0 0.0 66.0 128.0 190.0 767.0 0.0 0.0 1.0 1.0 1.0 2.0 0.0 0.0 0.0 103.0 283.0 1277.0 0.0 0.0 0.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 23281934830.14 0.0 0.0 0.0 0.0 0.0 58707449.05 0.0 0.0 0.0 0.0 0.0 46265277696.93 0.0 0.0 0.0 0.0 0.0 77926015114.92 1436835798.35 1 0xffff 200000 1_11 47567665.67332666 53623320.32922045
31 135.0 281.0 488.0 750.0 1137.0 2588.0 1.0 2.0 3.0 5.0 6.0 10.0 90.0 262.25 544.0 1017.0 1694.0 3964.350000000006 3.0 6.0 9.0 12.0 18.0 26.0 0.0 0.0 0.0 8719377624798.5 8722741730634.0 8724743243407.9 0.0 0.0 0.0 29891704112.5 29900158522.5 29904906213.4 0.0 0.0 0.0 15184836678593.25 15191844760900.5 15195943298355.7 0.0 0.0 0.0 22369662436111.75 22377959556098.5 22382790706209.85 3141887248.1 250 0x1d00 200000 1_14 1739117781.7165263 779181836.6474938
32 256.0 424.0 660.0 992.0 1469.0 3150.600000000006 2.0 3.0 5.0 6.0 8.0 12.0 157.0 413.0 812.0 1400.0 2205.0 4774.400000000009 3.0 9.0 12.0 18.0 23.0 32.0 0.0 0.0 0.0 8213837330538.0 8216364066290.0 8217877855604.2 0.0 0.0 0.0 29420878180.0 29427355499.0 29431223908.6 0.0 0.0 0.0 14141621709804.0 14146202462773.0 14148974672267.8 0.0 0.0 0.0 20829596309184.0 20839856150222.0 20846070966477.2 325911280.4 350 0xd00 200000 0_15 1790838143.786842 103291471.12878883
33 0.0 0.0 120.0 179.0 306.0 1049.9199999999837 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 192.0 473.0 1747.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 3825535483874.56 0.0 0.0 0.0 0.0 0.0 13373605002.08 0.0 0.0 0.0 0.0 0.0 6762606448178.88 0.0 0.0 0.0 0.0 0.0 7973602898745.72 3740135160.88 50 0x1500 200000 0_13 146545782.76367947 225979377.84294266
34 232.0 368.0 572.0 872.0 1293.0 2891.6199999999953 2.0 3.0 4.0 6.0 7.0 11.0 97.0 326.0 676.0 1211.0 1939.0 4272.409999999974 3.0 6.0 12.0 15.0 21.0 28.0 0.0 0.0 0.0 0.0 14672081784446.1 14674112373537.04 0.0 0.0 0.0 0.0 34506266057.6 34511502679.01 0.0 0.0 0.0 0.0 29820748742565.6 29824887285172.19 0.0 0.0 0.0 0.0 40315380243446.9 40321400585764.74 3941384185.44 300 0x1500 200000 2_1 7315476892.197994 974565976.1778392
35 0.0 0.0 121.0 182.0 309.0 1057.0800000000163 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 194.0 476.0 1800.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 9407873554417.24 0.0 0.0 0.0 0.0 0.0 33644055111.24 0.0 0.0 0.0 0.0 0.0 16361219491109.16 0.0 0.0 0.0 0.0 0.0 23698783490485.6 4155630760.04 50 0x1b00 200000 1_5 449004862.0834017 251747858.61501205
36 361.0 536.0 808.0 1201.0 1698.0 3525.260000000002 3.0 4.0 6.0 7.0 10.0 13.0 285.0 552.0 984.0 1624.0 2505.0 5097.520000000004 6.0 9.0 15.0 21.0 26.0 36.0 0.0 0.0 0.0 13737140642738.5 13739526929024.4 13741007207495.3 0.0 0.0 0.0 46858465012.5 46864610317.8 46868292621.78 0.0 0.0 0.0 24072215804963.5 24076817530874.6 24079647075221.12 0.0 0.0 0.0 33884351995346.0 33891683000251.4 33896157026921.86 764256284.74 400 0x1300 200000 1_0 3979632053.2022667 248453304.680245
37 233.0 372.0 583.0 885.0 1320.0 2904.0 2.0 3.0 4.0 6.0 7.0 11.0 131.0 346.0 683.0 1210.0 1957.0 4422.0 3.0 6.0 12.0 15.0 20.0 29.0 0.0 0.0 0.0 8848403196538.5 8851668626653.0 8853614979803.7 0.0 0.0 0.0 30338878097.5 30346738431.0 30351585197.3 0.0 0.0 0.0 15415381451783.0 15422062952213.0 15426068896090.0 0.0 0.0 0.0 22621933821442.0 22630261334422.0 22635005341967.9 4292466705.3 300 0x1d00 200000 1_14 2107456906.5254788 621382084.4172915
38 132.0 265.0 467.0 725.0 1109.0 2526.779999999999 1.0 2.0 3.0 5.0 6.0 9.0 90.0 232.0 529.0 991.0 1665.0 3886.3399999999965 3.0 6.0 9.0 12.0 18.0 25.0 0.0 0.0 0.0 15466905030446.5 15470343421543.0 15472385256951.78 0.0 0.0 0.0 55577100692.0 55586301371.4 55591550613.54 0.0 0.0 0.0 26852250148924.0 26858799063609.2 26862709449585.18 0.0 0.0 0.0 38587159499317.0 38599992254453.2 38607653661132.0 3359979254.22 250 0xf00 200000 1_1 2726597672.1622186 836016488.7837256
39 0.0 0.0 120.0 182.0 312.0 1076.0 0.0 0.0 1.0 1.0 2.0 4.0 0.0 0.0 90.0 193.0 475.0 1781.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 4761824661520.41 0.0 0.0 0.0 0.0 0.0 16496339665.06 0.0 0.0 0.0 0.0 0.0 8347349155980.28 0.0 0.0 0.0 0.0 0.0 10232577096157.6 2219533253.84 50 0x1300 200000 0_15 179438541.91468787 132574525.77586885
40 327.0 511.0 772.0 1160.0 1669.0 3508.1900000000023 3.0 4.0 5.0 7.0 9.0 13.0 258.0 529.0 966.0 1613.0 2461.0 5155.950000000012 6.0 9.0 15.0 21.0 24.0 35.0 0.0 0.0 0.0 14936172316386.5 14938589869916.6 14939988813106.63 0.0 0.0 0.0 53329714646.75 53335706550.3 53339242218.53 0.0 0.0 0.0 26032037771039.25 26036536301393.5 26039208738526.27 0.0 0.0 0.0 36996163413933.25 37004028081172.7 37008734159659.78 3939626109.84 400 0x1100 200000 1_5 4218723317.7090955 1307621353.7414386
41 324.0 510.0 770.0 1161.0 1678.0 3505.5 3.0 4.0 5.0 7.0 9.0 13.0 195.0 513.0 950.0 1590.0 2450.0 5284.5 6.0 9.0 15.0 21.0 24.0 35.0 0.0 0.0 0.0 15799056751750.5 15801546243500.0 15803035219088.0 0.0 0.0 0.0 57242618405.5 57249073963.0 57253160960.0 0.0 0.0 0.0 27523574962304.5 27528204706119.0 27530986888463.5 0.0 0.0 0.0 39871965374170.0 39881015956504.0 39886483240330.5 1610096155.0 400 0xf00 200000 1_9 4447766622.10102 531635785.299381
42 0.0 0.0 118.0 147.0 275.0 992.7600000000093 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 174.0 425.0 1648.0 0.0 0.0 3.0 3.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 1451139549758.48 0.0 0.0 0.0 0.0 0.0 4384848819.32 0.0 0.0 0.0 0.0 0.0 2613742693552.36 0.0 0.0 0.0 0.0 0.0 2852534589244.32 4245637786.52 40 0x1b00 200000 0_11 48434710.82936897 220172109.47821286
43 132.0 268.0 473.0 730.0 1108.0 2528.0 1.0 2.0 3.0 5.0 6.0 10.0 90.0 223.0 524.0 1004.0 1668.0 3860.5500000000175 3.0 6.0 9.0 12.0 18.0 24.0 0.0 0.0 0.0 16335635354728.75 16339080676225.1 16341152801185.33 0.0 0.0 0.0 59286527470.75 59295491308.3 59300999951.29 0.0 0.0 0.0 28414578032953.0 28421062965476.1 28424964746903.51 0.0 0.0 0.0 41805088427229.75 41819604168848.8 41828334211711.71 918588263.01 250 0xd00 200000 1_9 2876955561.9195495 225704412.18039945
44 120.0 235.0 382.0 613.0 936.0 2273.8399999999965 1.0 2.0 3.0 4.0 5.0 8.0 90.0 186.0 411.0 817.0 1410.0 3452.8399999999965 3.0 3.0 6.0 12.0 15.0 21.0 0.0 0.0 0.0 0.0 1257123919677.0 1259685044443.52 0.0 0.0 0.0 0.0 4085772550.8 4092278199.08 0.0 0.0 0.0 0.0 2282664778911.6 2288060769933.12 0.0 0.0 0.0 0.0 2483901105180.4 2490376716750.12 4291985425.24 200 0x1b00 200000 0_4 177335080.02737227 805392010.0795354
45 0.0 115.0 181.0 325.0 535.0 1546.0 0.0 1.0 1.0 2.0 3.0 5.0 0.0 90.0 166.0 390.0 803.0 2424.6600000000035 0.0 3.0 3.0 6.0 9.0 15.0 0.0 0.0 0.0 0.0 5034374429022.2 5039822079567.26 0.0 0.0 0.0 0.0 16524826865.8 16538261347.92 0.0 0.0 0.0 0.0 9376305749164.6 9387925297703.6 0.0 0.0 0.0 0.0 10802647578825.0 10817985772491.52 84334840.88000001 100 0x1700 200000 2_0 2344468750.2803116 6432836.198822576
46 243.0 386.0 614.0 915.0 1361.0 2961.0 2.0 3.0 4.0 6.0 7.0 11.0 186.0 373.0 708.0 1243.0 1990.7000000000044 4489.940000000002 3.0 8.0 12.0 15.0 21.0 29.0 0.0 0.0 0.0 1503055254031.25 1506431355924.0 1508412580487.99 0.0 0.0 0.0 4836194635.5 4844926046.8 4849903410.99 0.0 0.0 0.0 2722268736657.5 2729281786875.5 2733386173662.48 0.0 0.0 0.0 2999602375009.5 3007962328865.6 3013090155769.62 2253689719.07 300 0x1b00 200000 0_10 311761229.0717901 557369529.3889486
47 235.0 375.0 586.0 886.0 1330.0 2914.3099999999977 2.0 3.0 4.0 6.0 7.0 11.0 170.0 360.0 696.0 1223.0 1953.0 4491.0 3.0 6.0 12.0 15.0 21.0 29.0 0.0 0.0 0.0 5182981010032.75 5186282637935.3 5188260166930.48 0.0 0.0 0.0 17524069001.0 17532388592.2 17537522304.29 0.0 0.0 0.0 9268752592213.75 9275303102466.6 9279257019943.39 0.0 0.0 0.0 11695769115707.25 11706222788620.0 11712515390487.41 1475183049.93 300 0x1300 200000 0_8 983297757.088952 364241832.91350317
48 0.0 0.0 112.0 135.0 248.0 890.0 0.0 0.0 1.0 1.0 2.0 3.0 0.0 0.0 90.0 112.0 352.0 1441.0 0.0 0.0 3.0 3.0 3.0 6.0 0.0 0.0 0.0 0.0 0.0 4424123571182.56 0.0 0.0 0.0 0.0 0.0 12458449706.88 0.0 0.0 0.0 0.0 0.0 7416135737304.64 0.0 0.0 0.0 0.0 0.0 9147057649915.24 2398066312.72 30 0x1300 200000 0_2 113516240.25187531 108410960.48672375
